ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh80-44-1a-1,urn:nabu:derge-kangyur:toh80:44.1a.1,7f7a6529d872e833630089c9436f0b1eac4098445803082a47277f6ae8c50122,I1KG9170,1,1,missing,
a-toh80-44-1b-1,urn:nabu:derge-kangyur:toh80:44.1b.1,99ff7690edd5703ebfd394e2b9f0474ed4e7a25f4ea6f472929d0f524aa6eb8d,I1KG9170,2,1,exact,
a-toh80-44-1b-2,urn:nabu:derge-kangyur:toh80:44.1b.2,43d4e774bf9070e0cb539c548786a0e865c134f55b3f186430a61d758cba1544,I1KG9170,2,2,exact,
a-toh80-44-1b-3,urn:nabu:derge-kangyur:toh80:44.1b.3,9a51870b905a3d3e2363a040e06a432b97b7fda2403e9cd8491e3fc249de728e,I1KG9170,2,3,exact,
a-toh80-44-1b-4,urn:nabu:derge-kangyur:toh80:44.1b.4,92fbdc7bb39132524b5b18354ddc447dcc5a86ee048a69ca8f68ccaf00a44ca2,I1KG9170,2,4,exact,
a-toh80-44-1b-5,urn:nabu:derge-kangyur:toh80:44.1b.5,79d8c169c32ede79331a9bce9961cc714bf6ca8fe42ae768a84b79044d558d29,I1KG9170,2,5,exact,
a-toh80-44-2a-1,urn:nabu:derge-kangyur:toh80:44.2a.1,120a7e5fd12ce3949c8400c7c0c0f78ac610d0724937392a3c375240f047efd8,I1KG9170,3,1,exact,
a-toh80-44-2a-2,urn:nabu:derge-kangyur:toh80:44.2a.2,64abe9f393a50f27241f451e9094bf3951cac408c3781c801ee9a4bae1a8fac8,I1KG9170,3,2,exact,
a-toh80-44-2a-3,urn:nabu:derge-kangyur:toh80:44.2a.3,914e4c67abaa7282b22ddc042dcd8a3289b19c0da9205e5bbeeafb8c4af2707a,I1KG9170,3,3,exact,
a-toh80-44-2a-4,urn:nabu:derge-kangyur:toh80:44.2a.4,fbc2370cbdca9d1e2d05e46ed05a60a7a6de6cea4b664f4375fc9fa6a1f75eeb,I1KG9170,3,4,exact,
a-toh80-44-2a-5,urn:nabu:derge-kangyur:toh80:44.2a.5,8c59ad6bdca487d45605fae9fc8246915bf1da7935c36807c9321b0d7404ced4,I1KG9170,3,5,exact,
a-toh80-44-2a-6,urn:nabu:derge-kangyur:toh80:44.2a.6,6a280745d8d532b7e5709f750a749caa82b133aa7d86cba3c75c3953945422f0,I1KG9170,3,6,exact,
a-toh80-44-2b-1,urn:nabu:derge-kangyur:toh80:44.2b.1,c75818fbe879a404e25eacb99536dbf1b47a582a53e451eb3accb5cec6d79b62,I1KG9170,4,1,exact,
a-toh80-44-2b-2,urn:nabu:derge-kangyur:toh80:44.2b.2,8e70717d40594e37fb56dd20494ff3e885dd8f958a415f20eacf247c3cca9a8b,I1KG9170,4,2,exact,
a-toh80-44-2b-3,urn:nabu:derge-kangyur:toh80:44.2b.3,df3dbe0dcb25d1ae627a49f4779c2d54524e2306726d6121222596923be9e617,I1KG9170,4,3,exact,
a-toh80-44-2b-4,urn:nabu:derge-kangyur:toh80:44.2b.4,6cff755838354591d4154850dc2d148e8d6c76d1f48ab57553a2880e2a6c07ee,I1KG9170,4,4,exact,
a-toh80-44-2b-5,urn:nabu:derge-kangyur:toh80:44.2b.5,93d8e230a5d18cb115d23a495880141db03b2032d7bd6aa877b99f6dc884db59,I1KG9170,4,5,exact,
a-toh80-44-2b-6,urn:nabu:derge-kangyur:toh80:44.2b.6,3df9024950b70b02ed160f3cb10a1f1a30cc323f56ccf0fd38ab32cf6991baa3,I1KG9170,4,6,exact,
a-toh80-44-2b-7,urn:nabu:derge-kangyur:toh80:44.2b.7,2eee28cc1ad250bb1e552498a6dc63d1109ca97afdf0772fb0c2c544e53de78c,I1KG9170,4,7,exact,
a-toh80-44-3a-1,urn:nabu:derge-kangyur:toh80:44.3a.1,7c6fc3c19ac8bfcb4cae51fcf91ffb1600ad1e53f59c92a88a176417a6f4706a,I1KG9170,5,1,exact,
a-toh80-44-3a-2,urn:nabu:derge-kangyur:toh80:44.3a.2,e3f420e5866ba4c1f94510c0150c74dd64a9cc4ef4e897642cc705de985d4217,I1KG9170,5,2,exact,
a-toh80-44-3a-3,urn:nabu:derge-kangyur:toh80:44.3a.3,f6c078f7f1575143900572c9447454e387bb6870b4270a13071aebd8a3425ed2,I1KG9170,5,3,exact,
a-toh80-44-3a-4,urn:nabu:derge-kangyur:toh80:44.3a.4,5cbc004e2c3690f9477a316fbaec790890578b2614f6e582dcc43498791b963b,I1KG9170,5,4,exact,
a-toh80-44-3a-5,urn:nabu:derge-kangyur:toh80:44.3a.5,14b903571b905378699c01f147aec7c5675d9d6f24fa0b52a17f96e1744fc884,I1KG9170,5,5,exact,
a-toh80-44-3a-6,urn:nabu:derge-kangyur:toh80:44.3a.6,c9c36473ee62d5d84bcb46ec7abbdd5f5696a654eaf9990c1fdb331b563bcb09,I1KG9170,5,6,exact,
a-toh80-44-3a-7,urn:nabu:derge-kangyur:toh80:44.3a.7,bba860d1372a32098533bf015a7ccf55670f0a1cd87bed516d78b1be658ed663,I1KG9170,5,7,exact,
