ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh43-35-1a-1,urn:nabu:derge-kangyur:toh43:35.1a.1,42d1b51cec2503d063f62a34ffcc7b1adf21bb9402d3714f8dfa4ecdbd800963,I1KG9161,1,1,missing,
a-toh44-1-1b-1,urn:nabu:derge-kangyur:toh44-1:1b.1,9a902ea91408608dff44714b797da15d9843ac8b90b4e4ea8f47f101fdfd0c08,I1KG9161,2,1,exact,
a-toh44-1-1b-2,urn:nabu:derge-kangyur:toh44-1:1b.2,4c807d2fbda294d74c8cca29fe6afdf120b869cd9ed9a01421a7e5ef6eb86fad,I1KG9161,2,2,exact,
a-toh44-1-1b-3,urn:nabu:derge-kangyur:toh44-1:1b.3,bc694ccaf2ea2b955e038257cfe4ddf939c6cbffbf0daa6a7d1e079b7f848de2,I1KG9161,2,3,exact,
a-toh44-1-1b-4,urn:nabu:derge-kangyur:toh44-1:1b.4,0012a95c98ae71ad76f2239319f74795efc3e7a3170d6e029faf4d738dca2aeb,I1KG9161,2,4,exact,
a-toh44-1-1b-5,urn:nabu:derge-kangyur:toh44-1:1b.5,6cacac94188a6663990addb38ab8475205df34fa203ca14e3090530217403d00,I1KG9161,2,5,exact,
a-toh44-1-2a-1,urn:nabu:derge-kangyur:toh44-1:2a.1,81ba7cb56cdeff38d1bad85bb63e16e887a6a720c4fb9e83fe641692a7d3a690,I1KG9161,3,1,exact,
a-toh44-1-2a-2,urn:nabu:derge-kangyur:toh44-1:2a.2,4289806c835075be2893ef22e841048db0779ecba27494dd46a11ec9822eb153,I1KG9161,3,2,exact,
a-toh44-1-2a-3,urn:nabu:derge-kangyur:toh44-1:2a.3,3396c02fce4bcf77c59d635e9d805f309d52d27ea35dc377baca06ba0be84204,I1KG9161,3,3,exact,
a-toh44-1-2a-4,urn:nabu:derge-kangyur:toh44-1:2a.4,fbcd978f0cb9fca80b3b816114aa8fda0fe6d3ec5c5dcc6087c77ddaaa83b8a2,I1KG9161,3,4,exact,
a-toh44-1-2a-5,urn:nabu:derge-kangyur:toh44-1:2a.5,ddbf59417ecd52c766d6350497a237694e163ce1e54e9ddba15cdd0ace75ba26,I1KG9161,3,5,exact,
a-toh44-1-2a-6,urn:nabu:derge-kangyur:toh44-1:2a.6,f569ad8907dafe522d8eeb4e31fe383875f47d6e4474dd21cfef890ca3a7c277,I1KG9161,3,6,exact,
a-toh44-1-2b-1,urn:nabu:derge-kangyur:toh44-1:2b.1,be54d13ac2ee11e16682acc21371ae35be3015cad503e102a5d3f48f11521a82,I1KG9161,4,1,exact,
a-toh44-1-2b-2,urn:nabu:derge-kangyur:toh44-1:2b.2,cacc38cee0ada2088240125f1159a98570bb8dbc62b1cbc25cf9ffffbd273f6d,I1KG9161,4,2,exact,
a-toh44-1-2b-3,urn:nabu:derge-kangyur:toh44-1:2b.3,628b44e5b7da50dafadc2e59f33c780a1e3317910a98dd03c6e4d7c80de002bb,I1KG9161,4,3,exact,
a-toh44-1-2b-4,urn:nabu:derge-kangyur:toh44-1:2b.4,ccf52d2ceded951822f96ce85bd698852ef18516edfec1b05bf261d0b0574c23,I1KG9161,4,4,exact,
