ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh373-79-1a-1,urn:nabu:derge-kangyur:toh373:79.1a.1,545294c475e1b8043fb3bb4b8cf7af83c61abfa679587e3e87c6aa08df0ff306,I1KG9205,1,1,missing,
a-toh374-1b-1,urn:nabu:derge-kangyur:toh374:1b.1,7d2bae58700b042da86dce5d6ad1e6392d5a3b0e5cc06ccb0bf42283902876fb,I1KG9205,2,1,exact,
a-toh374-1b-2,urn:nabu:derge-kangyur:toh374:1b.2,d018858c83dcf7def7caca3f71bcebba42ec26cff05679753823da73548d9c24,I1KG9205,2,2,exact,
a-toh374-1b-3,urn:nabu:derge-kangyur:toh374:1b.3,d789c04c9592d17762e95c3ed01b36a90daa353c42af0fc82f057eba2e35f576,I1KG9205,2,3,exact,
a-toh374-1b-4,urn:nabu:derge-kangyur:toh374:1b.4,717fe9d77249d82900064802bb3c8a81bb662c1ca7ad31c7ef49066ea6bdfa89,I1KG9205,2,4,exact,
a-toh374-1b-5,urn:nabu:derge-kangyur:toh374:1b.5,e02dfbdd60d675485d753af62cfaec25727f59d209f8d42f8051daf9a4320fdd,I1KG9205,2,5,exact,
a-toh374-2a-1,urn:nabu:derge-kangyur:toh374:2a.1,2dc3c52b3cdd84ad3a61ad2effafdaca61b6b7cd4ff4c330c592dc5f8f4bc035,I1KG9205,3,1,exact,
a-toh374-2a-2,urn:nabu:derge-kangyur:toh374:2a.2,20a4fe430228ce5494cb11d403d60fddb3489244eb65a6e17b2bec5089174092,I1KG9205,3,2,exact,
a-toh374-2a-3,urn:nabu:derge-kangyur:toh374:2a.3,285122797eaf3ded93f2bd78b13b43798a9c59c50be80f85d5c10f2c20f806c7,I1KG9205,3,3,exact,
a-toh374-2a-4,urn:nabu:derge-kangyur:toh374:2a.4,cec1ad8582832226e89f5bdb2272a160aa110776d6e0b5973323592e7f41b493,I1KG9205,3,4,exact,
a-toh374-2a-5,urn:nabu:derge-kangyur:toh374:2a.5,5866f04295e095297c4bdbd4a30a17a46bbb968c23602aeab2b19c5668f7640c,I1KG9205,3,5,exact,
a-toh374-2a-6,urn:nabu:derge-kangyur:toh374:2a.6,d6988f98a5376f3a79eed31a80b6953d4de296f359d8017b287fab07759f21e0,I1KG9205,3,6,exact,
a-toh374-2b-1,urn:nabu:derge-kangyur:toh374:2b.1,8c6e3c03b989b6ea2cf5a3d08eace6b683e3eac026e97e80915c88ba72b543e0,I1KG9205,4,1,exact,
a-toh374-2b-2,urn:nabu:derge-kangyur:toh374:2b.2,770f9c87f508b9a090863e032f016c526210c1e93f30c132bc9df7ab7e0c4a93,I1KG9205,4,2,exact,
a-toh374-2b-3,urn:nabu:derge-kangyur:toh374:2b.3,73529ab4fa7b4c91ef427e6e14b8220351c18a01fec3a387b8b76b50415a67e2,I1KG9205,4,3,exact,
a-toh374-2b-4,urn:nabu:derge-kangyur:toh374:2b.4,b1b6ea0ace1ab6de59da1af4f23be8ce2dc67c6157b0b64addf8efdaed2c4f3f,I1KG9205,4,4,exact,
a-toh374-2b-5,urn:nabu:derge-kangyur:toh374:2b.5,17a333a36d5e2470a9b76b0858fc92acd72b53861fbcc123338c32f88717a2c5,I1KG9205,4,5,exact,
a-toh374-2b-6,urn:nabu:derge-kangyur:toh374:2b.6,00862fe9ba9be1882339326f550cb783daea5202fe75c68b1530cf81bc7f40d5,I1KG9205,4,6,exact,
a-toh374-2b-7,urn:nabu:derge-kangyur:toh374:2b.7,7e616cbf81d8dfd3e20ea2d65d09f3a37473c4d65763b9241e23721f5c2e3f97,I1KG9205,4,7,exact,
a-toh374-3a-1,urn:nabu:derge-kangyur:toh374:3a.1,5545170ef1d82b28da3dafe993ac6555da412b21ea9092676385398b6be8b339,I1KG9205,5,1,exact,
a-toh374-3a-2,urn:nabu:derge-kangyur:toh374:3a.2,01a19525050a43f943cdb7c61d9040ff442956f3cdb31c7b3c7c259896d187e3,I1KG9205,5,2,exact,
a-toh374-3a-3,urn:nabu:derge-kangyur:toh374:3a.3,ccc9d6128035dd9f6d698f487b3a76751fd6f874a09e10298fd8665eb85b50f6,I1KG9205,5,3,exact,
a-toh374-3a-4,urn:nabu:derge-kangyur:toh374:3a.4,49acf6cbbfc751b429a4ef59a02711a02b226dd05e653e01a65c13d52d110b72,I1KG9205,5,4,exact,
a-toh374-3a-5,urn:nabu:derge-kangyur:toh374:3a.5,91aa8048932325922af1fb8b9efaf9ad24b61e99804e2947c2e762a9ada8a9ea,I1KG9205,5,5,exact,
a-toh374-3a-6,urn:nabu:derge-kangyur:toh374:3a.6,1a86a408c6b177054417e7a7afe93d3b665c623972f3fcb632532d7fcb7298d7,I1KG9205,5,6,exact,
a-toh374-3a-7,urn:nabu:derge-kangyur:toh374:3a.7,f69d7038e5aef27b6b4bbe2efda0e465dcb6843e5bc94d2b03066b7f33950274,I1KG9205,5,7,exact,
a-toh374-3b-1,urn:nabu:derge-kangyur:toh374:3b.1,5207d8a989c5963834328d09cec34f5472c98871f2b54bafc47e911c0a6a5cb5,I1KG9205,6,1,exact,
a-toh374-3b-2,urn:nabu:derge-kangyur:toh374:3b.2,c852139eb392b709ceaf0122cbcc7000583d1b99941991ecbeeadbe63a0f57ae,I1KG9205,6,2,exact,
a-toh374-3b-3,urn:nabu:derge-kangyur:toh374:3b.3,5d6c8b19d17b9d376295df2ab4237be76f398ca6782ca8761a633539ae6bea10,I1KG9205,6,3,exact,
a-toh374-3b-4,urn:nabu:derge-kangyur:toh374:3b.4,20e31cf429958610f566525dcc9d0704a676f34337f56f0d6e4ccc2fff240305,I1KG9205,6,4,exact,
a-toh374-3b-5,urn:nabu:derge-kangyur:toh374:3b.5,94e49f28bc3678b9c26b2ad793e4a2a5cc76f803efdb6791ad94d6d489ae4dfe,I1KG9205,6,5,exact,
a-toh374-3b-6,urn:nabu:derge-kangyur:toh374:3b.6,369dc440574e34356b4d89129838165628ccd7989edd170f86edaa1067d62367,I1KG9205,6,6,exact,
a-toh374-3b-7,urn:nabu:derge-kangyur:toh374:3b.7,a4be4c3550f3db2997fc64541e1f386faa5abbce3da504d0e5b23413a71b8e45,I1KG9205,6,7,exact,
a-toh374-4a-1,urn:nabu:derge-kangyur:toh374:4a.1,3f34c63c995b056a8bc1c95b3afdee056e62e7f13d6d796a81b08475eb88fd98,I1KG9205,7,1,exact,
