ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh835-99-1a-1,urn:nabu:derge-kangyur:toh835:99.1a.1,ff28abd0e44d96a9ddbfe29eb618ca2e607ccab091471b9fc9beff64e95f964f,I1KG9225,1,1,missing,
a-toh836-1b-1,urn:nabu:derge-kangyur:toh836:1b.1,321ee33a0f202169fd2b9d67c2915304c6a116e685bcbd71dc6640dedef8c384,I1KG9225,2,1,exact,
a-toh836-1b-2,urn:nabu:derge-kangyur:toh836:1b.2,c689a3291f351c4063a4e654c07b81f718b54342c213764519dc409d027c6fcc,I1KG9225,2,2,exact,
a-toh836-1b-3,urn:nabu:derge-kangyur:toh836:1b.3,de3e0fb282e19dabc2b8b4cf0143cd0730f2a5cf70135599eb4286a6b995cb13,I1KG9225,2,3,exact,
a-toh836-1b-4,urn:nabu:derge-kangyur:toh836:1b.4,3f3ef1a9e7cd7f4c54340b456abf6a649ed333e7f736a1ca9607725d79cdd295,I1KG9225,2,4,exact,
a-toh836-1b-5,urn:nabu:derge-kangyur:toh836:1b.5,06935e78923fee437919739e4e9d8f3066804645ecf0caebc89b18489065070a,I1KG9225,2,5,exact,
a-toh836-2a-1,urn:nabu:derge-kangyur:toh836:2a.1,976e18298164190f6404ef6ee180e98a724bc432399791152390fa9877014235,I1KG9225,3,1,exact,
a-toh836-2a-2,urn:nabu:derge-kangyur:toh836:2a.2,6f02f8c2e68c16572ee7acfca814921fdda646157910047a016617b421c90abf,I1KG9225,3,2,exact,
a-toh836-2a-3,urn:nabu:derge-kangyur:toh836:2a.3,0f9ec9f1d97d3f046ee78a057b16ca8d69f3d9e69b8c318f81b0c5731739e02c,I1KG9225,3,3,exact,
a-toh836-2a-4,urn:nabu:derge-kangyur:toh836:2a.4,8cbac1e065778a2aa7ef46dd44814b28988b2eb6b035e111626c9423e0350597,I1KG9225,3,4,exact,
a-toh836-2a-5,urn:nabu:derge-kangyur:toh836:2a.5,7fabbb07d959c329a3d81051554b42e31ea192994e4c68eaebf446309cb7db66,I1KG9225,3,5,exact,
a-toh836-2a-6,urn:nabu:derge-kangyur:toh836:2a.6,ca7012a362e8519c42d2288bb19af88414c813b8879029f738a5eaa24633eac8,I1KG9225,3,6,exact,
a-toh836-2b-1,urn:nabu:derge-kangyur:toh836:2b.1,84ec0190dd4ce87a110716fb320dd214bde590719157b60413df5870b1d4c78c,I1KG9225,4,1,exact,
a-toh836-2b-2,urn:nabu:derge-kangyur:toh836:2b.2,9d764dca3d73639c58ffcb06a4c0ab33d70d5675be6995c404b9ade8352e25c8,I1KG9225,4,2,exact,
a-toh836-2b-3,urn:nabu:derge-kangyur:toh836:2b.3,320b41e5773de3658569bcc4edc54cda6e4a9929879f7906d835c545bed7d8d6,I1KG9225,4,3,exact,
a-toh836-2b-4,urn:nabu:derge-kangyur:toh836:2b.4,4869dd93d8adde61bfeffc2f8f9c40a6b4300dffefe7779a541d5cf4791e3d7f,I1KG9225,4,4,exact,
a-toh836-2b-5,urn:nabu:derge-kangyur:toh836:2b.5,1b7123dd31009b2f6f9d7fa9de9c0f74052fb29a22d329c0f655aede35f88f78,I1KG9225,4,5,exact,
a-toh836-2b-6,urn:nabu:derge-kangyur:toh836:2b.6,25355ddf3e19ccc06f3eef666607b04e5e76a5260d73532af4bb69e27d84dccd,I1KG9225,4,6,exact,
a-toh836-2b-7,urn:nabu:derge-kangyur:toh836:2b.7,203339bd1d9e30e1e15b81ec283ea7589db509a5b4b44f6725fb35d8ff30b73a,I1KG9225,4,7,exact,
a-toh836-3a-1,urn:nabu:derge-kangyur:toh836:3a.1,105f30a57372b23f80bebd7918e70b947e7e300384560fbb5212ac0a79fa4d2f,I1KG9225,5,1,exact,
a-toh836-3a-2,urn:nabu:derge-kangyur:toh836:3a.2,34132a7dcc3a726028fb80130df85d396e9587bef8208040399446641c493378,I1KG9225,5,2,exact,
a-toh836-3a-3,urn:nabu:derge-kangyur:toh836:3a.3,895db14f4ed539d6bbf8788568dc16968221440338fa937e91d39dc60f033c35,I1KG9225,5,3,exact,
a-toh836-3a-4,urn:nabu:derge-kangyur:toh836:3a.4,5fba8972b0859c531279eadf0bad9690ad1dfcb74ee6d0b6bf5f33cbbdf252f0,I1KG9225,5,4,exact,
a-toh836-3a-5,urn:nabu:derge-kangyur:toh836:3a.5,cb4c4991b5fb490e5f423aca97897f4eccb8ed92f62cf2c409c1e0e54ad1d93a,I1KG9225,5,5,exact,
a-toh836-3a-6,urn:nabu:derge-kangyur:toh836:3a.6,b468d89cca53e0f9ea73780e408aa29b2e0471c6b06b3bf96c3def931fc80a01,I1KG9225,5,6,exact,
a-toh836-3a-7,urn:nabu:derge-kangyur:toh836:3a.7,bc9aba348ce25929b7f3aba5edbf40d575da85213026eca08bacab17e6f64238,I1KG9225,5,7,exact,
a-toh836-3b-1,urn:nabu:derge-kangyur:toh836:3b.1,8423a2ff891ab3f30db73e0b22d7cf7a00023f3be9d7d27263bb0d50ac98198e,I1KG9225,6,1,exact,
a-toh836-3b-2,urn:nabu:derge-kangyur:toh836:3b.2,d59671e94d266eedbd82f5f3f552f252e48779f4c03660638443ab3a753d540a,I1KG9225,6,2,exact,
a-toh836-3b-3,urn:nabu:derge-kangyur:toh836:3b.3,fd1b18e0dd7c60dd7ec39ac1a8e4837b7f36a7398dc69492869494cd3fb1d44c,I1KG9225,6,3,exact,
a-toh836-3b-4,urn:nabu:derge-kangyur:toh836:3b.4,13855f264bca8c9bc97bb3b87b39a869db2c0700a1bb7122fb9d9983a3920c17,I1KG9225,6,4,exact,
a-toh836-3b-5,urn:nabu:derge-kangyur:toh836:3b.5,703cb6a22df86c58005a980ac494a65ff37cb4f46e60cf8500ca3691ecd2413a,I1KG9225,6,5,exact,
a-toh836-3b-6,urn:nabu:derge-kangyur:toh836:3b.6,2f73f5c6cc08d27575d33a52c3e260719217d7536be16b454bf4c5763ec094ff,I1KG9225,6,6,exact,
a-toh836-3b-7,urn:nabu:derge-kangyur:toh836:3b.7,fdad373207715ccdd728f5eb222e33acf6f7d006d7ede6456f79a1875ea7ef37,I1KG9225,6,7,exact,
a-toh836-4a-1,urn:nabu:derge-kangyur:toh836:4a.1,9a946ed139e983d54beb9110a767616d520d05a89d95c7c758a1ccc0d7383638,I1KG9225,7,1,exact,
a-toh836-4a-2,urn:nabu:derge-kangyur:toh836:4a.2,c8f339efb5c0a3910b004a30d6a1af0bf01ec3b56ca35f165e71c287f5439608,I1KG9225,7,2,exact,
a-toh836-4a-3,urn:nabu:derge-kangyur:toh836:4a.3,5d0ae85625b7bd715142cffabaa94c08445bb1beaae1baa951ea7b868c80b0af,I1KG9225,7,3,exact,
a-toh836-4a-4,urn:nabu:derge-kangyur:toh836:4a.4,a414f107ba10cc03ac8f8876b74d4388025c1473793b8b624dff0789fff5cc95,I1KG9225,7,4,exact,
a-toh836-4a-5,urn:nabu:derge-kangyur:toh836:4a.5,b25b84234106ecdedaba730d66feac12c35eb7a25772fc2f6e03f4cf339daed4,I1KG9225,7,5,exact,
a-toh836-4a-6,urn:nabu:derge-kangyur:toh836:4a.6,4e7c2b5fdb74c82387c7a47011c52b231435c66a45e0a937d535d7e547e87c58,I1KG9225,7,6,exact,
a-toh836-4a-7,urn:nabu:derge-kangyur:toh836:4a.7,daba78524b454c8d0edbd5bbbf8c726db424e7781da4c5f62a9340a4ba74493a,I1KG9225,7,7,exact,
a-toh836-4b-1,urn:nabu:derge-kangyur:toh836:4b.1,5a9a6e9041ee2ae5ce98aa48914ff5d38d2aa0fb82f3ccdc22049c55b5a7ea6f,I1KG9225,8,1,exact,
a-toh836-4b-2,urn:nabu:derge-kangyur:toh836:4b.2,2242b2d9d6b390325361f11ec2ac9913406ff2caa7f37cdc7dd13c0cdf174572,I1KG9225,8,2,exact,
a-toh836-4b-3,urn:nabu:derge-kangyur:toh836:4b.3,9c6ae2810da7fbac5f6eb356be30e30c917d7d64c0248ba726744a97e003431c,I1KG9225,8,3,exact,
a-toh836-4b-4,urn:nabu:derge-kangyur:toh836:4b.4,59494d92857a15a8d164eb20750cd84caa9fb7596fe58b8058661269ccc9f9d8,I1KG9225,8,4,exact,
a-toh836-4b-5,urn:nabu:derge-kangyur:toh836:4b.5,f4727139e8e218c5b467c6a3fd6b957bc2dc408b0295b7366465965267a2aff3,I1KG9225,8,5,exact,
a-toh836-4b-6,urn:nabu:derge-kangyur:toh836:4b.6,7e3e67f55e92e07645daec80e1ea80ca1fb6031ff7a3b4eb6ec6e88fc820e51a,I1KG9225,8,6,exact,
a-toh836-4b-7,urn:nabu:derge-kangyur:toh836:4b.7,883c86bad44b21b1b8fc6b7f6b07564ab450f6185ad86d3ebdc5624a8ce87e42,I1KG9225,8,7,exact,
a-toh836-5a-1,urn:nabu:derge-kangyur:toh836:5a.1,ecc00f74e9e0803978f4778b11c1e66eb5066db27446ebe24e869ae596ee05c4,I1KG9225,9,1,exact,
a-toh836-5a-2,urn:nabu:derge-kangyur:toh836:5a.2,c6cd7997e139dc7afbf46dd1fd5e044cde3796767a923875cf7108a8d1c808d3,I1KG9225,9,2,exact,
a-toh836-5a-3,urn:nabu:derge-kangyur:toh836:5a.3,dbd4a8480c45af1d59806a99f59f5baf1de05505a1de91a95e217ba78590928e,I1KG9225,9,3,exact,
a-toh836-5a-4,urn:nabu:derge-kangyur:toh836:5a.4,f5b3380752b4ddc6a0f05303fbc2d5d0efa7daf072e72e8512db3d9999a31c51,I1KG9225,9,4,exact,
a-toh836-5a-5,urn:nabu:derge-kangyur:toh836:5a.5,87ded958bd9250e4c091934d6f8f8fbbe49d4c4f325dbf307bfc41a04f563450,I1KG9225,9,5,exact,
a-toh836-5a-6,urn:nabu:derge-kangyur:toh836:5a.6,e709e87fe2dcdc760de42fb43f75154ec38e8d81b40e08fccfd2663ea0b7e999,I1KG9225,9,6,exact,
a-toh836-5a-7,urn:nabu:derge-kangyur:toh836:5a.7,82c2827529e1d276ec9f433669f9c9ab60a9008afbc36674673fa824b2737d65,I1KG9225,9,7,exact,
a-toh836-5b-1,urn:nabu:derge-kangyur:toh836:5b.1,01b2ee7ea2db4caad5f42dccad58338501927950c7e6d8ef927b84603ede370a,I1KG9225,10,1,exact,
a-toh836-5b-2,urn:nabu:derge-kangyur:toh836:5b.2,dfc54e718a4c153c6d5a44565d7ef30467d5945a07a14b5b3a3f37090acc833f,I1KG9225,10,2,exact,
a-toh836-5b-3,urn:nabu:derge-kangyur:toh836:5b.3,d6b050bdf58b4a3fd647ba911190e613b36ecb647af3bfd6567300abad65e7dc,I1KG9225,10,3,exact,
