ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh63-43-1a-1,urn:nabu:derge-kangyur:toh63:43.1a.1,64da2807f7cbf3d426a1367037944cba5900fbef342caef68a3cda21fd72af0c,I1KG9169,1,1,missing,
a-toh64-1b-1,urn:nabu:derge-kangyur:toh64:1b.1,715abd3e0ed981bbb6de82deed77fbf82d96085689c2d195f1cc8f771cf5e974,I1KG9169,2,1,exact,
a-toh64-1b-2,urn:nabu:derge-kangyur:toh64:1b.2,9b2ebdfb55594b24ba92b9b585584ecd418946514e48332d3810b58e45cdf42e,I1KG9169,2,2,exact,
a-toh64-1b-3,urn:nabu:derge-kangyur:toh64:1b.3,19c98887b1b0af4a935a51a92810d8d200a415b3ad71a096fefa805e64d99f4c,I1KG9169,2,3,exact,
a-toh64-1b-4,urn:nabu:derge-kangyur:toh64:1b.4,4dd44af245cbf8ba72bd51cf86868f4230de79add6855ebdaaa6207e08e8559e,I1KG9169,2,4,exact,
a-toh64-1b-5,urn:nabu:derge-kangyur:toh64:1b.5,a66fe1a0e4be79d14dc09619a5100bbfd83a808e359c7457d16624a076f16064,I1KG9169,2,5,exact,
a-toh64-2a-1,urn:nabu:derge-kangyur:toh64:2a.1,13ca27ff1b14045ffa0bdc74b14a3863c5f80f031eb5533b2ae96c62366db220,I1KG9169,3,1,exact,
a-toh64-2a-2,urn:nabu:derge-kangyur:toh64:2a.2,a66d67e61f987dfbba565698d18b8d8534a9b015eeb672e2bb44aec7deeb04cc,I1KG9169,3,2,exact,
a-toh64-2a-3,urn:nabu:derge-kangyur:toh64:2a.3,ae4a49754ed481c00b4b55492cd577dd55036e001d8f404133c2ae986e3188e5,I1KG9169,3,3,exact,
a-toh64-2a-4,urn:nabu:derge-kangyur:toh64:2a.4,f81883fcd17a4ba5acc41ad2e529babcca01cd2d9698f33b14865dafbca2f77d,I1KG9169,3,4,exact,
a-toh64-2a-5,urn:nabu:derge-kangyur:toh64:2a.5,7f67b09039833bc6376d9339bf9f181a774dd9da1c21e551c5bc73441f0bda23,I1KG9169,3,5,exact,
a-toh64-2a-6,urn:nabu:derge-kangyur:toh64:2a.6,9343802123ff087786f7f33a6b40976973e51726e178767a0a949d2906fd6950,I1KG9169,3,6,exact,
a-toh64-2b-1,urn:nabu:derge-kangyur:toh64:2b.1,87ae65da9738cae8f343a793aba9381c4bffea1bb4e5aab5c5f921d9be3a05db,I1KG9169,4,1,exact,
a-toh64-2b-2,urn:nabu:derge-kangyur:toh64:2b.2,2a228c73e913e623ace549334bbebf3d366f2ad5646bcf15e66bc3d5397c9763,I1KG9169,4,2,exact,
a-toh64-2b-3,urn:nabu:derge-kangyur:toh64:2b.3,e20f0ef56d5a04ec594011753f958271b77d12aa4a1e484ad0c06b21c14e012f,I1KG9169,4,3,exact,
a-toh64-2b-4,urn:nabu:derge-kangyur:toh64:2b.4,66ff06d87be37baa1bcbe55977d7c0b79cb5d1a55a3944685f6a623c99c1d8ea,I1KG9169,4,4,exact,
a-toh64-2b-5,urn:nabu:derge-kangyur:toh64:2b.5,0303894fca45ec7cd3cdd88f11082642b5f160159f106b32dccb87d7127cd5e8,I1KG9169,4,5,exact,
a-toh64-2b-6,urn:nabu:derge-kangyur:toh64:2b.6,ab649dbc2bbf7bda09830f23f9ae9c47ef6975912d7a5fd1c5ffa3b63cbceba0,I1KG9169,4,6,exact,
a-toh64-2b-7,urn:nabu:derge-kangyur:toh64:2b.7,cdc68afc1a0c5afa8d428bf8f123fd91e5b169a7a52fc4c31f1edf0e895c8f16,I1KG9169,4,7,exact,
a-toh64-3a-1,urn:nabu:derge-kangyur:toh64:3a.1,74f5fbec4d3ef4a1debb6d0b8c2ee9f8c5e7e9eb7e58b710d5c40be8242a4e43,I1KG9169,5,1,exact,
a-toh64-3a-2,urn:nabu:derge-kangyur:toh64:3a.2,5906e37eb35b73a19d62c54be4fe5e6c3d4e0863a22a61eb934b1ee7c179dd0e,I1KG9169,5,2,exact,
a-toh64-3a-3,urn:nabu:derge-kangyur:toh64:3a.3,13f7afe89edb217918b9d41e4c0301dae5ad80707994dda9ab6e7ba5a7dbd31e,I1KG9169,5,3,exact,
a-toh64-3a-4,urn:nabu:derge-kangyur:toh64:3a.4,5cbf40e474a301addde5deb363090db3232bd1c09b5f250017263841204ac506,I1KG9169,5,4,exact,
a-toh64-3a-5,urn:nabu:derge-kangyur:toh64:3a.5,be7cfa0f7836be3115cc5faca56efee8f8e3c308b9ee6aa091f40ffd61565eca,I1KG9169,5,5,exact,
a-toh64-3a-6,urn:nabu:derge-kangyur:toh64:3a.6,3601446daa86559ec5107b81ed90c9929829d8e2a75be125d51fbf8f3e541f3c,I1KG9169,5,6,exact,
