ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh342-75-1a-1,urn:nabu:derge-kangyur:toh342:75.1a.1,71f8d662d8966a3717f54ceeb498633672cd43f80ff7ff6b7b911354e2d3e502,I1KG9201,1,1,missing,
a-toh343-1b-1,urn:nabu:derge-kangyur:toh343:1b.1,2f05340fb5ed93db399109c798471a78a3cdaffbd1edc1b18eab6c9ff4e258ce,I1KG9201,2,1,exact,
a-toh343-1b-2,urn:nabu:derge-kangyur:toh343:1b.2,41357d2403152ab05a9fd38d62a69ed295d2a91bbd28a22aa9f64d10ec350764,I1KG9201,2,2,exact,
a-toh343-1b-3,urn:nabu:derge-kangyur:toh343:1b.3,67e9180f8a2368dfaf2d23adaea6aac156ec964c2be611541a3089afdacae1fa,I1KG9201,2,3,exact,
a-toh343-1b-4,urn:nabu:derge-kangyur:toh343:1b.4,8d9ddc8466109c1dc95a7f03a6ecb840353d0c2459ce7d82cc0b5b38a9274978,I1KG9201,2,4,exact,
a-toh343-1b-5,urn:nabu:derge-kangyur:toh343:1b.5,538236043515781f3280a9d363c40d28c5f3a01bf725e04c6aff1001a28f6638,I1KG9201,2,5,exact,
a-toh343-2a-1,urn:nabu:derge-kangyur:toh343:2a.1,88faf406da6cdb000cbe44b332d88f9bbae336e72e5c1abdea3c61a7760ec705,I1KG9201,3,1,exact,
a-toh343-2a-2,urn:nabu:derge-kangyur:toh343:2a.2,bfd171961580e023129b924db79b0f2791bebc5571c070d4360dbf307783bc81,I1KG9201,3,2,exact,
a-toh343-2a-3,urn:nabu:derge-kangyur:toh343:2a.3,ec3b572d818608bdca5d9f10131533f99b86e787e78ba0ad5841fe46d5636e3f,I1KG9201,3,3,exact,
a-toh343-2a-4,urn:nabu:derge-kangyur:toh343:2a.4,8af78f2d3895ea7db614e0fb39a3e3e8db50584eef1c79d24c30d95df9ccd53e,I1KG9201,3,4,exact,
a-toh343-2a-5,urn:nabu:derge-kangyur:toh343:2a.5,a07877d49a889435f04e741feb0a3621a720ccbc041f977a0b800ad89ee6e153,I1KG9201,3,5,exact,
a-toh343-2a-6,urn:nabu:derge-kangyur:toh343:2a.6,700772aae558093a528e37011043a47c67592106b6c0a8d24ab011675685e583,I1KG9201,3,6,exact,
a-toh343-2b-1,urn:nabu:derge-kangyur:toh343:2b.1,cdd9ac14f5e86ab006652b43a72ea370141d5ba51aaf9a03323815fcd8cd0d95,I1KG9201,4,1,exact,
a-toh343-2b-2,urn:nabu:derge-kangyur:toh343:2b.2,5894e324b44ec96e144a493155f57a5f8ab8939e6e257bf2a72bbc8fe04cf27c,I1KG9201,4,2,exact,
a-toh343-2b-3,urn:nabu:derge-kangyur:toh343:2b.3,ca241aba35269f4b9d99e3f6e076c3bf96040d161df2d2ff10a83c1ce63f6233,I1KG9201,4,3,exact,
a-toh343-2b-4,urn:nabu:derge-kangyur:toh343:2b.4,983677e0ee9a39b420861c2d92a8c8da6fc1fc1534ba05f4ebf74f8e3c9ec684,I1KG9201,4,4,exact,
a-toh343-2b-5,urn:nabu:derge-kangyur:toh343:2b.5,1c21f22915876e2a766a8e270a75a7bf8ffb578414dc93c862b294934ec6b906,I1KG9201,4,5,exact,
a-toh343-2b-6,urn:nabu:derge-kangyur:toh343:2b.6,38256f09528b8c164a0268b4efad6900532667a4f567e79cfeefa0bb12c145f0,I1KG9201,4,6,exact,
a-toh343-2b-7,urn:nabu:derge-kangyur:toh343:2b.7,2018a576a2a6959c64f981bc88d9d5ed1e90c649dbefbc133fa61bcf567d3d3a,I1KG9201,4,7,exact,
a-toh343-3a-1,urn:nabu:derge-kangyur:toh343:3a.1,a1d09e827c00183c72b45173906a82b734109c13829696383447f7646b6e62bf,I1KG9201,5,1,exact,
a-toh343-3a-2,urn:nabu:derge-kangyur:toh343:3a.2,5cd60c95944bd914149a82f86825336d108127ab7b8d10e1c74f77327f682524,I1KG9201,5,2,exact,
a-toh343-3a-3,urn:nabu:derge-kangyur:toh343:3a.3,6371634cd469f5efb4945beedf2207918240e5b5117c586e8dee804e2d8d4268,I1KG9201,5,3,exact,
a-toh343-3a-4,urn:nabu:derge-kangyur:toh343:3a.4,88a03cf7868a20ec1a45123162ab6e476bcbb173fd1e746741b684b376cdc83d,I1KG9201,5,4,exact,
a-toh343-3a-5,urn:nabu:derge-kangyur:toh343:3a.5,d4100594b621ae9220d5ec1a6320924894d9a1ce92a93b4d30315e71686bd77f,I1KG9201,5,5,exact,
a-toh343-3a-6,urn:nabu:derge-kangyur:toh343:3a.6,8ee85c62af02c9f522cea6124c0a5d0d8175bdd0955b8250d02440bd9ac4fc0f,I1KG9201,5,6,exact,
a-toh343-3a-7,urn:nabu:derge-kangyur:toh343:3a.7,ded1df6c652cb156cff0b214ed4786505ec9285efc43a52dcc3477a947c91fee,I1KG9201,5,7,exact,
a-toh343-3b-1,urn:nabu:derge-kangyur:toh343:3b.1,0096d81f73d8293e0c0044df4f5963a7d847d8c6b2d52b9de11860a0183fff1f,I1KG9201,6,1,exact,
a-toh343-3b-2,urn:nabu:derge-kangyur:toh343:3b.2,194aebd9dd8e4bd761218f494fe8bd2bc07d2cacde0650cff5629c4fdbe64c77,I1KG9201,6,2,exact,
a-toh343-3b-3,urn:nabu:derge-kangyur:toh343:3b.3,25ed0d05197bc85495ff00b1f852867dbd2bcc2798027394d60a8aad14cdda92,I1KG9201,6,3,exact,
a-toh343-3b-4,urn:nabu:derge-kangyur:toh343:3b.4,2536b0aa21c36c722d80cf44073176810190b6387f787e4b82942e813c1c5747,I1KG9201,6,4,exact,
a-toh343-3b-5,urn:nabu:derge-kangyur:toh343:3b.5,19938f56241cecf7aa9279b7b4f57725a781bd15b39f24707666c2035bf3fd85,I1KG9201,6,5,exact,
a-toh343-3b-6,urn:nabu:derge-kangyur:toh343:3b.6,201c19288834b5a322bd7959789c8d1ae4d4eed0e34c586b889e20e88b8fbe17,I1KG9201,6,6,exact,
a-toh343-3b-7,urn:nabu:derge-kangyur:toh343:3b.7,e41691bc5fe5ea899bbffba3c563c2c9ee1cc1ff575f8cca843a5ff5dbfcbba9,I1KG9201,6,7,exact,
a-toh343-4a-1,urn:nabu:derge-kangyur:toh343:4a.1,ec59a4b50f10d61afd16bec31f3881fd220146ed34a78d50d6c23c449eed67b0,I1KG9201,7,1,exact,
a-toh343-4a-2,urn:nabu:derge-kangyur:toh343:4a.2,d61f7f903735794a1ad98c7c8fbb6d5ad25ff831e5d541702cb489f3c4b3f0f3,I1KG9201,7,2,exact,
a-toh343-4a-3,urn:nabu:derge-kangyur:toh343:4a.3,9b1990ce15b81feb8bcd4f56fb91937a295f6d1b7f34c3bd962f9655a4f9f00c,I1KG9201,7,3,exact,
a-toh343-4a-4,urn:nabu:derge-kangyur:toh343:4a.4,9d072af9dee8900609fe2f5a592e49059bb366755753fbe29951a9065ecd06cc,I1KG9201,7,4,exact,
a-toh343-4a-5,urn:nabu:derge-kangyur:toh343:4a.5,a936998033c8464f5c3cf0d14f40bccad11b4a19e7d3ada829d12fd189329c49,I1KG9201,7,5,exact,
a-toh343-4a-6,urn:nabu:derge-kangyur:toh343:4a.6,70c2b55f9ea66ebb36fae3d37136c0da5b9b2174bbf3e6e41d251ea56f166d0c,I1KG9201,7,6,exact,
a-toh343-4a-7,urn:nabu:derge-kangyur:toh343:4a.7,7271495c279ac7fa7557989a325583482b40d482330c2e11b92373803d0cfe8e,I1KG9201,7,7,exact,
a-toh343-4b-1,urn:nabu:derge-kangyur:toh343:4b.1,25a09f93111b8e2236412489047ccecf99663a49cd0e863a84ab019ccc6e0f7b,I1KG9201,8,1,exact,
a-toh343-4b-2,urn:nabu:derge-kangyur:toh343:4b.2,23368bd4fde89b4241326bc5945c23731f6ae02436d2cf9d8e3b852dd335477d,I1KG9201,8,2,exact,
a-toh343-4b-3,urn:nabu:derge-kangyur:toh343:4b.3,daac88fd5152107e51c1ae875cc7cfb6d7a3873f54cf48420d7c04efb14fb62c,I1KG9201,8,3,exact,
a-toh343-4b-4,urn:nabu:derge-kangyur:toh343:4b.4,b39cac99a7e97b37619eff3cf80972f7788a01b5ddbd2b8e500c74d92c453a44,I1KG9201,8,4,exact,
a-toh343-4b-5,urn:nabu:derge-kangyur:toh343:4b.5,dd7b35333a90b53e7fcf9481b198bacf4e5da2f05e6de032372092e3039154f9,I1KG9201,8,5,exact,
a-toh343-4b-6,urn:nabu:derge-kangyur:toh343:4b.6,0f8ff108255813795e749d45832f1877df073fa89e17a8540d91bfa5e4874eed,I1KG9201,8,6,exact,
a-toh343-4b-7,urn:nabu:derge-kangyur:toh343:4b.7,334c485a09936163a1ac6dd5e5c3577eda15f6ad6e90ca12619b13518383989b,I1KG9201,8,7,exact,
a-toh343-5a-1,urn:nabu:derge-kangyur:toh343:5a.1,7430c5e69bbba3f27155bf65554ea930ee8082e970269b4d46ea6a7e9783a8f6,I1KG9201,9,1,exact,
a-toh343-5a-2,urn:nabu:derge-kangyur:toh343:5a.2,79999d293d2402b9c6a5989beb8161b6af72a999bf52402753e9dc21f0745b41,I1KG9201,9,2,exact,
a-toh343-5a-3,urn:nabu:derge-kangyur:toh343:5a.3,2bbbf223938af05bedc97a699a30d85f6d3d470b34dcafe968d42ebc42413bc3,I1KG9201,9,3,exact,
a-toh343-5a-4,urn:nabu:derge-kangyur:toh343:5a.4,d3146d572e53d11485160ebc4a073210bee0fa01b6669635771fe6c3199aa59c,I1KG9201,9,4,exact,
a-toh343-5a-5,urn:nabu:derge-kangyur:toh343:5a.5,dccc2a99951ffb8d243027c6aad471e7bb7007ed2a1dc93e64636a85495ddee7,I1KG9201,9,5,exact,
a-toh343-5a-6,urn:nabu:derge-kangyur:toh343:5a.6,b919e12d98d948cdf056699cb703152c9feac5e47b6dbbec6c5aa9ce054ffa1d,I1KG9201,9,6,exact,
a-toh343-5a-7,urn:nabu:derge-kangyur:toh343:5a.7,3fb20974598389720e4a5f7afb63c239b128ab3a0f12465bd0290597d5d9faf4,I1KG9201,9,7,exact,
a-toh343-5b-1,urn:nabu:derge-kangyur:toh343:5b.1,dcff31df361d1e4caa2def3795c7ab0a1966963b1d16c86963777a7f26b00ace,I1KG9201,10,1,exact,
a-toh343-5b-2,urn:nabu:derge-kangyur:toh343:5b.2,4cdc8cfc3bc69296e7eb64cb7879e0be1449ca3007a2539258e759a4d47b4d7a,I1KG9201,10,2,exact,
a-toh343-5b-3,urn:nabu:derge-kangyur:toh343:5b.3,d5b160eb5eb010ab68e086fddd283150924ffc3f4b86fb1108b2be12e53bdd96,I1KG9201,10,3,exact,
a-toh343-5b-4,urn:nabu:derge-kangyur:toh343:5b.4,06fe7639c50968ff2a72c06f26cc5b259ecd6721f2ed596183c8c833798debfb,I1KG9201,10,4,exact,
a-toh343-5b-5,urn:nabu:derge-kangyur:toh343:5b.5,80deeb6e6d333fd59411744ead47e9f40cdd975b7cbbaea6270fe12860232ad4,I1KG9201,10,5,exact,
a-toh343-5b-6,urn:nabu:derge-kangyur:toh343:5b.6,33b4fdc938d0c02a5375d6ff52517995feaf334bdeedba40792784ba34985364,I1KG9201,10,6,exact,
a-toh343-5b-7,urn:nabu:derge-kangyur:toh343:5b.7,4c065f30c26782f63f93b25378da93379ddb7556bf4980413f8dbc9f8746260e,I1KG9201,10,7,exact,
a-toh343-6a-1,urn:nabu:derge-kangyur:toh343:6a.1,7ba1c88a904b7adc3ba9da50e6b0270fdba7d3c4c2b38555447ca826e9f6c0bb,I1KG9201,11,1,exact,
a-toh343-6a-2,urn:nabu:derge-kangyur:toh343:6a.2,14505eff07530fa79845843ea0defe3383f353cca5a816420cceff3b1d78e8d8,I1KG9201,11,2,exact,
a-toh343-6a-3,urn:nabu:derge-kangyur:toh343:6a.3,feb322972e22d6d0c2e6d3c33e179b0f654b176bad2efac79ecb44cb70077f59,I1KG9201,11,3,exact,
a-toh343-6a-4,urn:nabu:derge-kangyur:toh343:6a.4,c7837712d3f9ddf17e1e949cc063730cd10fd6d4b79f535a877f9545b5837cac,I1KG9201,11,4,exact,
a-toh343-6a-5,urn:nabu:derge-kangyur:toh343:6a.5,af43db6e08b553a6217802b95051f13b7c7c1ebe29b21a3fbfda7d7ab98acf37,I1KG9201,11,5,exact,
a-toh343-6a-6,urn:nabu:derge-kangyur:toh343:6a.6,196af092951684a0e69837968098058a91868a6e8083d361f1ec077eb3bab904,I1KG9201,11,6,exact,
a-toh343-6a-7,urn:nabu:derge-kangyur:toh343:6a.7,a413b8a8a176467aa522099ad07965ac3b5cc106ae4c050cd1bcad587cd32d8c,I1KG9201,11,7,exact,
a-toh343-6b-1,urn:nabu:derge-kangyur:toh343:6b.1,591488cc862e859479f1f0fac6371e6a521725ba46d46b97eb4781da5201d5be,I1KG9201,12,1,exact,
a-toh343-6b-2,urn:nabu:derge-kangyur:toh343:6b.2,c65d9f8cb9f6f6e0810f2e9eb6a1c4e2ea3629b51a9f8e04351e1ee19b22f767,I1KG9201,12,2,exact,
a-toh343-6b-3,urn:nabu:derge-kangyur:toh343:6b.3,d6587e617f4a771d6707e4640d1e5bee835273f6bdd774380fd7f3ee16c4d8ae,I1KG9201,12,3,exact,
a-toh343-6b-4,urn:nabu:derge-kangyur:toh343:6b.4,ede69d10c51f5144abaa7122626ac3818a4eecc79e0fdf07d882ead495fe8288,I1KG9201,12,4,exact,
a-toh343-6b-5,urn:nabu:derge-kangyur:toh343:6b.5,813537b89a730a58a19e7fca384e60fac22aa56f980002b867e51e7016330860,I1KG9201,12,5,exact,
a-toh343-6b-6,urn:nabu:derge-kangyur:toh343:6b.6,4cc09eaa447042dcf07e2b0747f8f62611c4155b65960da36e3e9d8547e51ffc,I1KG9201,12,6,exact,
