ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh126-55-1a-1,urn:nabu:derge-kangyur:toh126:55.1a.1,0d16fda8df7d8c292abf9fb4552b481f819e76a6e79816c2632bf8ad37eb454f,I1KG9181,1,1,missing,
a-toh127-1b-1,urn:nabu:derge-kangyur:toh127:1b.1,12f3b5ae4a4c8d8353e3f881b8cf43dd6e3c21abcacc1b5925926a238650df6b,I1KG9181,2,1,exact,
a-toh127-1b-2,urn:nabu:derge-kangyur:toh127:1b.2,36ff9df021654a1896137fca3f313258bf4cbc5a7d8ca4f8b063967107ddf3d9,I1KG9181,2,2,exact,
a-toh127-1b-3,urn:nabu:derge-kangyur:toh127:1b.3,1da81883d106df63f04f8ec85d98ef99a5f955b4434e3668c8ab444aefd6b2f7,I1KG9181,2,3,exact,
a-toh127-1b-4,urn:nabu:derge-kangyur:toh127:1b.4,cfd4aed971ba1a1335971cf52b7755d1d485c62ec992352055dbfaf5a026c73b,I1KG9181,2,4,exact,
a-toh127-1b-5,urn:nabu:derge-kangyur:toh127:1b.5,a008307d5471abdd640f5ff241b80eba80730b774532d113522f5531d082e571,I1KG9181,2,5,exact,
a-toh127-2a-1,urn:nabu:derge-kangyur:toh127:2a.1,26d076d270e428f80158a2844c9cf22a87302d4f8f1bbb8c76ee95d3fe4db395,I1KG9181,3,1,exact,
a-toh127-2a-2,urn:nabu:derge-kangyur:toh127:2a.2,4c4223271f97dbe7d79fb5fb5c2cf503891f8131f3f2a3794538593542bb7ce8,I1KG9181,3,2,exact,
a-toh127-2a-3,urn:nabu:derge-kangyur:toh127:2a.3,25699ee6fa0f07dfb38a6b730f2d5fb3fcbab2463a451595656e69b0bf6af31a,I1KG9181,3,3,exact,
a-toh127-2a-4,urn:nabu:derge-kangyur:toh127:2a.4,a5bcf2e3fa4e417311b4861de3bf97c3a490329350b4b6ac5f449ac40bc3a643,I1KG9181,3,4,exact,
