ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh44-38-37-1a-1,urn:nabu:derge-kangyur:toh44-38:37.1a.1,ebd1f282bb8d2d2d69849769df32b3ef8e2809cf921d4a773afd0a9fc21ce7de,I1KG9163,1,1,missing,
a-toh44-39-1b-1,urn:nabu:derge-kangyur:toh44-39:1b.1,813c09754818976466b355537a285d2a8a1f2f172b8bfa18c53f9c6520c78474,I1KG9163,2,1,exact,
a-toh44-39-1b-2,urn:nabu:derge-kangyur:toh44-39:1b.2,538a84261c1ba5b51338cb4a26b88a269b508c4c78f788af2b87ef053b12b5c2,I1KG9163,2,2,exact,
a-toh44-39-1b-3,urn:nabu:derge-kangyur:toh44-39:1b.3,418b0add5ccf83435a7b609fb781509a96bf8be1a13d7c09daba905b5d35d328,I1KG9163,2,3,exact,
a-toh44-39-1b-4,urn:nabu:derge-kangyur:toh44-39:1b.4,e2ede6c2ad4af9e09cd22d0131bfe0ce16a63e0a065d24aa25001aa77184adc6,I1KG9163,2,4,exact,
a-toh44-39-1b-5,urn:nabu:derge-kangyur:toh44-39:1b.5,96fac91cf74c46e66e12ce4aa21207bee38963f322116dee725f56f7a61c0fac,I1KG9163,2,5,exact,
a-toh44-39-2a-1,urn:nabu:derge-kangyur:toh44-39:2a.1,aba37917e0b75f4ea822d2648ba7eb59326d548408a953262b5da71c94b8ee15,I1KG9163,3,1,exact,
a-toh44-39-2a-2,urn:nabu:derge-kangyur:toh44-39:2a.2,e7cf9f1ae859b8d60013b88b38f6a4af0784add948e1d62ee37e48e3eb0c326e,I1KG9163,3,2,exact,
a-toh44-39-2a-3,urn:nabu:derge-kangyur:toh44-39:2a.3,fe521c2c2c00ba68116bca2865c5ee8e4a2c9fdeff690e9fe04244818cb6501a,I1KG9163,3,3,exact,
a-toh44-39-2a-4,urn:nabu:derge-kangyur:toh44-39:2a.4,15f7ebb42dc23137a706a13e624d938ea5d96de2a51497549542e2ce93fb5ef0,I1KG9163,3,4,exact,
