ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh287-69-1a-1,urn:nabu:derge-kangyur:toh287:69.1a.1,c0234c45c0282382d7d23e957e10de43503f1634e32e609dbce9a4b8a72d0842,I1KG9195,1,1,missing,
a-toh287-69-1b-1,urn:nabu:derge-kangyur:toh287:69.1b.1,5cc803f5be26f7793979dad341926a12b30b84b16a33f9fcf81fa56926883156,I1KG9195,2,1,exact,
a-toh287-69-1b-2,urn:nabu:derge-kangyur:toh287:69.1b.2,542e96ed9f2eb8040a4e046b3f4c155576a1753dfd77e8a673beb510796a38a7,I1KG9195,2,2,exact,
a-toh287-69-1b-3,urn:nabu:derge-kangyur:toh287:69.1b.3,7df1d4da014282437c110b4c6b64eca61aeb30c0e54208f114b3b6009d6c8a2f,I1KG9195,2,3,exact,
a-toh287-69-1b-4,urn:nabu:derge-kangyur:toh287:69.1b.4,a13ee797ed875496a291527092020e2015efec19135647b3416b7c2bd63a034c,I1KG9195,2,4,exact,
a-toh287-69-1b-5,urn:nabu:derge-kangyur:toh287:69.1b.5,0d999840281b4e669c957c4fc084d83e75f19f301312244c08fa7eb8f1a54258,I1KG9195,2,5,exact,
a-toh287-69-2a-1,urn:nabu:derge-kangyur:toh287:69.2a.1,9dc68e159c1099bf857ae16400cbe0f2ce1d2cd018a7e18ebf8bc505daab6d2b,I1KG9195,3,1,exact,
a-toh287-69-2a-2,urn:nabu:derge-kangyur:toh287:69.2a.2,d3937c0e2fe3a9c5f3ff7ca659b47b49230ecb40cc588d7db59815692307b229,I1KG9195,3,2,exact,
a-toh287-69-2a-3,urn:nabu:derge-kangyur:toh287:69.2a.3,fd475d413e0d48251c558343bc723ce7d25e517973737c8271bfbc25b382b951,I1KG9195,3,3,exact,
a-toh287-69-2a-4,urn:nabu:derge-kangyur:toh287:69.2a.4,5467cc342085083b9d839617521a6dce1c07b835007ee7b6d67ec2faa871c315,I1KG9195,3,4,exact,
a-toh287-69-2a-5,urn:nabu:derge-kangyur:toh287:69.2a.5,8b167b0779177e367cc04be5d11f59319a4e020a4e973d5a994c10cd26f93d61,I1KG9195,3,5,exact,
a-toh287-69-2a-6,urn:nabu:derge-kangyur:toh287:69.2a.6,034fb3e88c3e97512d016f66b26cfd172bcff38be841bfe691528ddfa5355ac7,I1KG9195,3,6,exact,
a-toh287-69-2b-1,urn:nabu:derge-kangyur:toh287:69.2b.1,86912b976b220768fede65234bb686c5a89bb7bc6ce2f1831fc7817b513a61c5,I1KG9195,4,1,exact,
a-toh287-69-2b-2,urn:nabu:derge-kangyur:toh287:69.2b.2,9433c60636461f002dfdfba324e406041a4cb08098e1e6642d0e5aff1d60a67c,I1KG9195,4,2,exact,
a-toh287-69-2b-3,urn:nabu:derge-kangyur:toh287:69.2b.3,f3401feefd9829a2281c78dc4b963bfafafb41dc508f1fe297e9501e508db5ad,I1KG9195,4,3,exact,
a-toh287-69-2b-4,urn:nabu:derge-kangyur:toh287:69.2b.4,7efce0996a91cca58d86179006c43352de0db573db77010c9b07804e077f3bdd,I1KG9195,4,4,exact,
a-toh287-69-2b-5,urn:nabu:derge-kangyur:toh287:69.2b.5,304bce25e4cd863ba42b66188ade1ab3465e643e3f72f29adda4aaa652ebc2cd,I1KG9195,4,5,exact,
a-toh287-69-2b-6,urn:nabu:derge-kangyur:toh287:69.2b.6,acbfcc6b661d80099ffe5572e39f768aa8bfc464db212a1ade1c5675af765a2c,I1KG9195,4,6,exact,
