ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh556-90-1a-1,urn:nabu:derge-kangyur:toh556:90.1a.1,260ee538508f907d687d12ad38051c608518e370f5574362c32b3da4476d3df2,I1KG9216,1,1,missing,
a-toh557-1b-1,urn:nabu:derge-kangyur:toh557:1b.1,6ede20a7d2dda3458b3880aefa9c8c977ae98fab3de5cc7f11c5048a09c9388c,I1KG9216,2,1,exact,
a-toh557-1b-2,urn:nabu:derge-kangyur:toh557:1b.2,122a0258f20c0195e1528c5edaf635688559b2f16de7d726e4ae3ceffe85c06c,I1KG9216,2,2,exact,
a-toh557-1b-3,urn:nabu:derge-kangyur:toh557:1b.3,ad0c20176ae286fc20429ae4b6a904c26269715884ebbf8b67d2b79f832172cf,I1KG9216,2,3,exact,
a-toh557-1b-4,urn:nabu:derge-kangyur:toh557:1b.4,c555544aba8d9c562ac1c9d3c47800446bc8c45086d128ee36ff9201439b6ec2,I1KG9216,2,4,exact,
a-toh557-1b-5,urn:nabu:derge-kangyur:toh557:1b.5,9c8506ad278ed635b43f5aaff931086927309c657393f806bcb6af3e2c593fb5,I1KG9216,2,5,exact,
a-toh557-2a-1,urn:nabu:derge-kangyur:toh557:2a.1,3a6661c4e4b9634e570006e3f9a7dcf9f2004c59240f4ac50d15528ff92a3edb,I1KG9216,3,1,exact,
a-toh557-2a-2,urn:nabu:derge-kangyur:toh557:2a.2,7a7cdd5ddb795c17822e1103c24a16ec9fa1b7e33e5b831f403a656a162d4b92,I1KG9216,3,2,exact,
a-toh557-2a-3,urn:nabu:derge-kangyur:toh557:2a.3,5245f64101e0fd79a3893a48956437dc9237ab8081727b54ad4bc9973d44261a,I1KG9216,3,3,exact,
a-toh557-2a-4,urn:nabu:derge-kangyur:toh557:2a.4,1c2ee3abb7bada307343854c951a646628bcd6684a4f4b8a88a09091c4d59977,I1KG9216,3,4,exact,
a-toh557-2a-5,urn:nabu:derge-kangyur:toh557:2a.5,7de918d6327af8010ab9f74c5ae507f128cc1a8bc508753aad4ce8a354851d17,I1KG9216,3,5,exact,
a-toh557-2a-6,urn:nabu:derge-kangyur:toh557:2a.6,e28ba9f71ec8c1916d88f7b7714bd8b30ec27876a6159c769ee8024d2ef4e7e4,I1KG9216,3,6,exact,
a-toh557-2b-1,urn:nabu:derge-kangyur:toh557:2b.1,b303f215b2324dad745ef725cce9129d0ecc13c89653d99f9c4d00a7cec0d91e,I1KG9216,4,1,exact,
a-toh557-2b-2,urn:nabu:derge-kangyur:toh557:2b.2,4725317b29019ca70ee8991fd803227a03c9d8b32f4b4e267292475836570e9f,I1KG9216,4,2,exact,
a-toh557-2b-3,urn:nabu:derge-kangyur:toh557:2b.3,32b09276022660dd3589380e3951201dbfffbe4234221f4354a6112519ca7d2c,I1KG9216,4,3,exact,
a-toh557-2b-4,urn:nabu:derge-kangyur:toh557:2b.4,38186a59cee2f528ab55f96532263cddcb953dbc8c010056f0e5e8221a9368b9,I1KG9216,4,4,exact,
a-toh557-2b-5,urn:nabu:derge-kangyur:toh557:2b.5,eb662c78e4d42f75bbc5547395d2da26a637a33a26d9217464580b27631060d1,I1KG9216,4,5,exact,
a-toh557-2b-6,urn:nabu:derge-kangyur:toh557:2b.6,98023b9472ebd3d9a4af6231acb6f7d54c3db787a26c5d1dfe81ca0b4a4e9f4a,I1KG9216,4,6,exact,
a-toh557-2b-7,urn:nabu:derge-kangyur:toh557:2b.7,896aeda9598d4e9df507e34439c04b86aa6b47851378e80629d05def1f4cf692,I1KG9216,4,7,exact,
a-toh557-3a-1,urn:nabu:derge-kangyur:toh557:3a.1,a71a6134d3af20729ebe4be6e81e76c0b5a048853fe079884255b20480be38ba,I1KG9216,5,1,exact,
a-toh557-3a-2,urn:nabu:derge-kangyur:toh557:3a.2,1d1d5c22305f234c67bc8594ed7b53e61f90f6511bad08c6f65c19793510e418,I1KG9216,5,2,exact,
a-toh557-3a-3,urn:nabu:derge-kangyur:toh557:3a.3,2d8f5f509738ee75fc505b01f3543de513e4bf914177e11fb2350527b087346c,I1KG9216,5,3,exact,
a-toh557-3a-4,urn:nabu:derge-kangyur:toh557:3a.4,27ca704715cc3976c1bc3811c10b416d850158e5096d4886bf1b41b39faa64d3,I1KG9216,5,4,exact,
a-toh557-3a-5,urn:nabu:derge-kangyur:toh557:3a.5,360e2bb11176dbc8a766a3203fdf4c0f933578306afb6537c182dbbf06951ced,I1KG9216,5,5,exact,
a-toh557-3a-6,urn:nabu:derge-kangyur:toh557:3a.6,f24fbd03bb6d5822cf9cd609a9318a86b396a69fe6a083e40b560a977eaaed51,I1KG9216,5,6,exact,
a-toh557-3a-7,urn:nabu:derge-kangyur:toh557:3a.7,cc30e44eeeb60933a977ebeae8740b82f2297f44c7da075cebe1c221ce0aac0e,I1KG9216,5,7,exact,
a-toh557-3b-1,urn:nabu:derge-kangyur:toh557:3b.1,9d564213b7476bd9925a3dfae78fbd34761c31044d1d041eab77e2e5f0d20a0f,I1KG9216,6,1,exact,
a-toh557-3b-2,urn:nabu:derge-kangyur:toh557:3b.2,666a122754458a37bcb493582140b6243d1096d420e21abd87133be0c8d9e7df,I1KG9216,6,2,exact,
a-toh557-3b-3,urn:nabu:derge-kangyur:toh557:3b.3,7c8cce300e0b347a5c5d901e75eebf1355d42785203362c466cf4575630ed2ad,I1KG9216,6,3,exact,
a-toh557-3b-4,urn:nabu:derge-kangyur:toh557:3b.4,a5102413b41fe304cd9b0ed08325066a6fa7dffe7b1217b902b884d09fad7260,I1KG9216,6,4,exact,
a-toh557-3b-5,urn:nabu:derge-kangyur:toh557:3b.5,e9e1535b761ab82bddd4df192c733194ac7d9db44ad306c8173563fd458bc461,I1KG9216,6,5,exact,
a-toh557-3b-6,urn:nabu:derge-kangyur:toh557:3b.6,153d22869a94bbcb0edb6d2c46b7ac4289f3288fcb403ac95f813c7d2f6bf57f,I1KG9216,6,6,exact,
a-toh557-3b-7,urn:nabu:derge-kangyur:toh557:3b.7,4f8911971f2f649cafecbd60f23f98f97d6052ce786dcf63ad7d3aa176a0bf39,I1KG9216,6,7,exact,
a-toh557-4a-1,urn:nabu:derge-kangyur:toh557:4a.1,a76cfc2ad6060194c4ec8dbc73d96b8d5bb34a2e09faaafd8837f503c627bd12,I1KG9216,7,1,exact,
a-toh557-4a-2,urn:nabu:derge-kangyur:toh557:4a.2,80a2ba05fd085f9f0685be3559fc9d519565ce0187e5db938516f09465cc4eb5,I1KG9216,7,2,exact,
a-toh557-4a-3,urn:nabu:derge-kangyur:toh557:4a.3,d187a77d73559dbc8854d7a63cb51d0e593c0f391a5a5cc14ab55a02c1d91545,I1KG9216,7,3,exact,
a-toh557-4a-4,urn:nabu:derge-kangyur:toh557:4a.4,12bcb64fa90aea1d518c46236eb1d4c4a24b2ebf35cdb27f01d75efe446b1997,I1KG9216,7,4,exact,
a-toh557-4a-5,urn:nabu:derge-kangyur:toh557:4a.5,2e4e9aaf1448f237fb0e373ab53efbb0e2bde2c48d1bb8e33b05875e12739714,I1KG9216,7,5,exact,
a-toh557-4a-6,urn:nabu:derge-kangyur:toh557:4a.6,b1009c90501c761c755a5caded92f15c9077210a5d334efd2879488c4ebbfd10,I1KG9216,7,6,exact,
a-toh557-4a-7,urn:nabu:derge-kangyur:toh557:4a.7,02d5506670f3d690ecbc5094ad64af0178604ed55d3bb42ddabc3612567b996a,I1KG9216,7,7,exact,
a-toh557-4b-1,urn:nabu:derge-kangyur:toh557:4b.1,69aae4f58c739c44c704463e61ad64e5bd1b97ae005349c553f9663d07d47821,I1KG9216,8,1,exact,
a-toh557-4b-2,urn:nabu:derge-kangyur:toh557:4b.2,79d5e8a2e00073d284f217fad6c2ea1fc46e1bad6c9e88e31da0c58bd3244635,I1KG9216,8,2,exact,
a-toh557-4b-3,urn:nabu:derge-kangyur:toh557:4b.3,674d77f496e2a278c3617fac51feefe264f8827690c973e7da25e94d58154795,I1KG9216,8,3,exact,
a-toh557-4b-4,urn:nabu:derge-kangyur:toh557:4b.4,594dc619db5578a99dba5a45941e47889146e5e15ddb5887b8d451e4978c318a,I1KG9216,8,4,exact,
a-toh557-4b-5,urn:nabu:derge-kangyur:toh557:4b.5,be73670dd64398358c1b81a7693fc4a0648e3afc58933bf4557a12f58b0a4e81,I1KG9216,8,5,exact,
a-toh557-4b-6,urn:nabu:derge-kangyur:toh557:4b.6,5b90ee844928cdad55342d9cfabb0b0f036027f2b4ffd1296f01c6395a556a68,I1KG9216,8,6,exact,
a-toh557-4b-7,urn:nabu:derge-kangyur:toh557:4b.7,12dee3db9e301c515df2e71f4b6ea1244b4d441ac4c2a1cbdf4019bd1d17bb5f,I1KG9216,8,7,exact,
a-toh557-5a-1,urn:nabu:derge-kangyur:toh557:5a.1,ed8a795bf8de707b2b125dd0008f61b6f9c49067b4f75bed650fc030c0089390,I1KG9216,9,1,exact,
a-toh557-5a-2,urn:nabu:derge-kangyur:toh557:5a.2,8a53f82190f4254ddce8dde7008296435bdef5550d05ce79e33aca4b45cc277d,I1KG9216,9,2,exact,
a-toh557-5a-3,urn:nabu:derge-kangyur:toh557:5a.3,4f48cdadc8a3d66b5f2d1a3134388c86b7afd0e78d417e3cda44841711425a11,I1KG9216,9,3,exact,
a-toh557-5a-4,urn:nabu:derge-kangyur:toh557:5a.4,c5d3ce166bcd20f081b180542c7e78e872b52c5f4fefac2f6148ac20e26b2efb,I1KG9216,9,4,exact,
a-toh557-5a-5,urn:nabu:derge-kangyur:toh557:5a.5,b335f02da44830c0a7f6f674e4a93b84eaf33c5c542f4f92b1a8c18e2a37b3d2,I1KG9216,9,5,exact,
a-toh557-5a-6,urn:nabu:derge-kangyur:toh557:5a.6,ded02357671c5dec7c1e633c6bf9743748a70c5ee6493636686bb0e79061a2b5,I1KG9216,9,6,exact,
a-toh557-5a-7,urn:nabu:derge-kangyur:toh557:5a.7,06a45c74ba7b3d773c5966ad95e6a9115f1edf9eef9d8d2865aa44808bbca09c,I1KG9216,9,7,exact,
a-toh557-5b-1,urn:nabu:derge-kangyur:toh557:5b.1,fd24e422da1e1ef43a40932dc83756c01d63847da9fd71e43050c06e8caf9e11,I1KG9216,10,1,exact,
a-toh557-5b-2,urn:nabu:derge-kangyur:toh557:5b.2,d3fcbd851672dcdf7f70efc0dd0554b482f52663ff7fa07daab3de0bc82174f7,I1KG9216,10,2,exact,
a-toh557-5b-3,urn:nabu:derge-kangyur:toh557:5b.3,eae4ce81b7946aa52966a20de591a01c5c8ac1120d246b2e11daefa17f2e55e5,I1KG9216,10,3,exact,
a-toh557-5b-4,urn:nabu:derge-kangyur:toh557:5b.4,b7064e77b02cbe7d7b600f7a65b3c76685d1942e585bc1c9a9e54808e132f98f,I1KG9216,10,4,exact,
a-toh557-5b-5,urn:nabu:derge-kangyur:toh557:5b.5,279fce3f5158923899c447df1a3f6b367ea22034babac8f5c10f1dd6f6d900d2,I1KG9216,10,5,exact,
a-toh557-5b-6,urn:nabu:derge-kangyur:toh557:5b.6,63130e0f5a74bf39a792fb2290a7d07104e8bd898235cc3acd2668907bd7ad66,I1KG9216,10,6,exact,
a-toh557-5b-7,urn:nabu:derge-kangyur:toh557:5b.7,c8cbbe89635c92ad374015e217d72d0bccdf046c06da1d42fa27b6874767b444,I1KG9216,10,7,exact,
a-toh557-6a-1,urn:nabu:derge-kangyur:toh557:6a.1,9a56701f2d1a260ff0a0a6b76a4284cd55cc9b5996c1d8cfb350defa1a558928,I1KG9216,11,1,exact,
a-toh557-6a-2,urn:nabu:derge-kangyur:toh557:6a.2,e5f52295d2bf3c8f33ca9994a3df941fb9885a4d1263ff11898aa0a17df0bb2a,I1KG9216,11,2,exact,
a-toh557-6a-3,urn:nabu:derge-kangyur:toh557:6a.3,f63d287dd731ba6bede0468576b2fc0fac13f3d098e785be97a600615428dcc8,I1KG9216,11,3,exact,
a-toh557-6a-4,urn:nabu:derge-kangyur:toh557:6a.4,137c7d9bf8bef2554c9c269e330e377ab36a1a247c143fc56389d6e4aff5ba57,I1KG9216,11,4,exact,
a-toh557-6a-5,urn:nabu:derge-kangyur:toh557:6a.5,857f8b28e70db72eb757d8be3a1fe993765c96bffdf3c3984d4508706e130adc,I1KG9216,11,5,exact,
a-toh557-6a-6,urn:nabu:derge-kangyur:toh557:6a.6,998e2c59dddc65ae73b82414df6f13d02e39c46af00e1da553aed8fb5e34f681,I1KG9216,11,6,exact,
a-toh557-6a-7,urn:nabu:derge-kangyur:toh557:6a.7,098016d932d8926894df55edb0ce8ed2a2ccd2e6f36571ff492b70a4798c742a,I1KG9216,11,7,exact,
a-toh557-6b-1,urn:nabu:derge-kangyur:toh557:6b.1,f01be81e31b89e3fe2d126d59bf1be3596ef0ea89e9d53749e553d6a5d959452,I1KG9216,12,1,exact,
a-toh557-6b-2,urn:nabu:derge-kangyur:toh557:6b.2,942f950dcb97ad968c8f68697f9dc290684b58ca2e7987151ac8c468434c3653,I1KG9216,12,2,exact,
a-toh557-6b-3,urn:nabu:derge-kangyur:toh557:6b.3,470f8a6e7cdae586957ea5a675d8f8dc029751ec17ec1f2c97f908d470dc5fb0,I1KG9216,12,3,exact,
a-toh557-6b-4,urn:nabu:derge-kangyur:toh557:6b.4,8c9e084c323e9ce125594177d357eb8b344484d78b213791f6bdce2de3cfe847,I1KG9216,12,4,exact,
a-toh557-6b-5,urn:nabu:derge-kangyur:toh557:6b.5,c70420d7b7d66ec62fb91ca49fd25666a4855247242f555362db3957aa700653,I1KG9216,12,5,exact,
a-toh557-6b-6,urn:nabu:derge-kangyur:toh557:6b.6,caafbcf0185f9442349c1d1ceabfad841e83953ab1ee8dcb9f5bc344933f5d4f,I1KG9216,12,6,exact,
a-toh557-6b-7,urn:nabu:derge-kangyur:toh557:6b.7,f23d7397d1c22e5086ade7ebb2f5b9c0ac72f0d3a90814fa75a84521324f85ac,I1KG9216,12,7,exact,
a-toh557-7a-1,urn:nabu:derge-kangyur:toh557:7a.1,7d5c220391315456ae812d9529ee9c18a1e0488809f565f44a3a332372e23620,I1KG9216,13,1,exact,
a-toh557-7a-2,urn:nabu:derge-kangyur:toh557:7a.2,7c7e4cdb025f30bdf939d3993f1ea24709f3b9ec36fbb572043bbeff9eb84754,I1KG9216,13,2,exact,
a-toh557-7a-3,urn:nabu:derge-kangyur:toh557:7a.3,504690ad20f9c959788a8510845ce83c3e360bdcbb21d8899f73bb5295f4a17c,I1KG9216,13,3,exact,
a-toh557-7a-4,urn:nabu:derge-kangyur:toh557:7a.4,a13a09d1139047703131e68b1e998b74f11a26453e7125d30338b54fc7fa4863,I1KG9216,13,4,exact,
a-toh557-7a-5,urn:nabu:derge-kangyur:toh557:7a.5,b4791ab6d6f1f54941dd53aff5f92573a22010812ee858006f97122dfe727030,I1KG9216,13,5,exact,
a-toh557-7a-6,urn:nabu:derge-kangyur:toh557:7a.6,34aa33db240712b91bf9a049ac301871e0793f0e0185ddd47ed70988ea8bf962,I1KG9216,13,6,exact,
a-toh557-7a-7,urn:nabu:derge-kangyur:toh557:7a.7,bd777e8ed5f1e2d1a839ab2d10a5e7d0d9febd2b4717217fd047f2d6fd549092,I1KG9216,13,7,exact,
a-toh557-7b-1,urn:nabu:derge-kangyur:toh557:7b.1,c8a8deb3d53ec5e68b63ff3e2396fedaa8e6d48c099bfb6616167c5880d7873b,I1KG9216,14,1,exact,
a-toh557-7b-2,urn:nabu:derge-kangyur:toh557:7b.2,f72b4f1c4a35d0b092038d2a40398ee8e60932d5ed07e34c58ee12a992e83f73,I1KG9216,14,2,exact,
a-toh557-7b-3,urn:nabu:derge-kangyur:toh557:7b.3,cdba54369d41f4313e94e18bbc6f3b91dd30f564f707923c35804eea4afd139f,I1KG9216,14,3,exact,
a-toh557-7b-4,urn:nabu:derge-kangyur:toh557:7b.4,600415aeb27bc35942fbc3dcaa320ddbb83e6b3e46a7b9953af3304fabf38636,I1KG9216,14,4,exact,
a-toh557-7b-5,urn:nabu:derge-kangyur:toh557:7b.5,4db9c416482a43d1a1319f9a55c61d57726fdb5fbf584e8fbbe14ff978bbe244,I1KG9216,14,5,exact,
a-toh557-7b-6,urn:nabu:derge-kangyur:toh557:7b.6,527c10c35c12af27a3ee3348599641a0f68e841f2bb0b36afb9190b4a0f03daa,I1KG9216,14,6,exact,
a-toh557-7b-7,urn:nabu:derge-kangyur:toh557:7b.7,73c5da4b63e521feb98e93d95144b3576091f27211b968d3c87415e856433556,I1KG9216,14,7,exact,
a-toh557-8a-1,urn:nabu:derge-kangyur:toh557:8a.1,a804cf6488e5b17d77f97f43586dee163070a17ce076e6c7b5198d8062dc5ec0,I1KG9216,15,1,exact,
a-toh557-8a-2,urn:nabu:derge-kangyur:toh557:8a.2,177f07feedba06a79889769042cd65ba8d798dcf6f2b9507673ddac8d55df4c3,I1KG9216,15,2,exact,
a-toh557-8a-3,urn:nabu:derge-kangyur:toh557:8a.3,84476b12663478dbdbff222555e253d9fb67b2d4a0944986737187de0f7a91d0,I1KG9216,15,3,exact,
a-toh557-8a-4,urn:nabu:derge-kangyur:toh557:8a.4,15c9a88b188144abc4c201e5d72576fb3afbe10a3dd0b425ab11087ab2a5d8e0,I1KG9216,15,4,exact,
a-toh557-8a-5,urn:nabu:derge-kangyur:toh557:8a.5,272a3a2e04b8e14abb4b69a14075e8a37a3153dcc68b9ae668af6f96e7109813,I1KG9216,15,5,exact,
a-toh557-8a-6,urn:nabu:derge-kangyur:toh557:8a.6,b6fef44c56080d70ed217fac9992e375ed356cf32454c30b1b355d8134f4f7c7,I1KG9216,15,6,exact,
a-toh557-8a-7,urn:nabu:derge-kangyur:toh557:8a.7,18016d54b26a70a83b9a1356a86a48cebfce7c22c1136cbd41e0a68c7e35c716,I1KG9216,15,7,exact,
a-toh557-8b-1,urn:nabu:derge-kangyur:toh557:8b.1,f66dc15f0cbafb58a66f9c29299cdf0e7fe0a6e09c7f509b9128336c825a8dd7,I1KG9216,16,1,exact,
a-toh557-8b-2,urn:nabu:derge-kangyur:toh557:8b.2,c4df8d486e453fac6a407486d43c451006e3fbe4972a60edc937c5e95f2a5cd9,I1KG9216,16,2,exact,
a-toh557-8b-3,urn:nabu:derge-kangyur:toh557:8b.3,65449693c24bc72a6982a5dc823669b25f0a22ecf029cef4e11ea90534a81134,I1KG9216,16,3,exact,
a-toh557-8b-4,urn:nabu:derge-kangyur:toh557:8b.4,596c21c7b00a1a38971f16c85b9d41d99bfd0c6d42aa934c37fc5afc0529bb01,I1KG9216,16,4,exact,
