ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh109-50-1a-1,urn:nabu:derge-kangyur:toh109:50.1a.1,00de3f5981119e697835c12bad1f75c1976bf937ce94153e125ecbf42aa59a0d,I1KG9176,1,1,missing,
a-toh110-1b-1,urn:nabu:derge-kangyur:toh110:1b.1,76fa7e80328a2cafb93194dd33f3fd40a2910be668153916def89fdb8b142dcd,I1KG9176,2,1,exact,
a-toh110-1b-2,urn:nabu:derge-kangyur:toh110:1b.2,df2b3233568ecc2993cb052a0ce68ebf6c297268289ffbe70243d7414cd8355b,I1KG9176,2,2,exact,
a-toh110-1b-3,urn:nabu:derge-kangyur:toh110:1b.3,956cf9e058f0aaad740b80e32ac0ba9a6dc88947c332a9723e9d64ab1bde2f32,I1KG9176,2,3,exact,
a-toh110-1b-4,urn:nabu:derge-kangyur:toh110:1b.4,f62a51115e674c53c4a86b587e2dafa735a4470bfd22aa72b12d8ca74868e6cf,I1KG9176,2,4,exact,
a-toh110-1b-5,urn:nabu:derge-kangyur:toh110:1b.5,4943a36390573758853492652573538dcf7d69834378096351732070f22646e7,I1KG9176,2,5,exact,
a-toh110-2a-1,urn:nabu:derge-kangyur:toh110:2a.1,0ae427268dcb4a01d2da29f68fc5533a7901df4f8fcfc16f20d8261b780a04c1,I1KG9176,3,1,exact,
a-toh110-2a-2,urn:nabu:derge-kangyur:toh110:2a.2,7ba14af3a846770e623eac6352c069650ffefc4c6d8cb443455e9a8caf1310cc,I1KG9176,3,2,exact,
a-toh110-2a-3,urn:nabu:derge-kangyur:toh110:2a.3,a0d40ec8628aa704d5c5e2f846f9b711b3fbd9bdb15765c51da6408cb73b11d7,I1KG9176,3,3,exact,
a-toh110-2a-4,urn:nabu:derge-kangyur:toh110:2a.4,2330a6d1f8d6f05f74074b563cfd613b17ee222c93b4ac0e0a5721530f7a287c,I1KG9176,3,4,exact,
a-toh110-2a-5,urn:nabu:derge-kangyur:toh110:2a.5,e8db67cbd29a4761912a75968720c4162457eff5ce2e78fe7fef1a36db92b856,I1KG9176,3,5,exact,
a-toh110-2a-6,urn:nabu:derge-kangyur:toh110:2a.6,993796ab864c60c35bb771d0816eb9e28832d688ded25584dc215ac8322bac8c,I1KG9176,3,6,exact,
a-toh110-2b-1,urn:nabu:derge-kangyur:toh110:2b.1,c4b089bfebb6d6094f25f780dbb4da0718ba00a01362ee5d6ab7908d5f6fdc96,I1KG9176,4,1,exact,
a-toh110-2b-2,urn:nabu:derge-kangyur:toh110:2b.2,1555e6eb31c420b5cc63691cd1c89a6df8c1538011d7a0737c7c6f3e708fbc34,I1KG9176,4,2,exact,
a-toh110-2b-3,urn:nabu:derge-kangyur:toh110:2b.3,61c8ff7edaf50962a91bc37b3bc5ec8d474e7692fd5aa1d81e3622b6bf2e2731,I1KG9176,4,3,exact,
a-toh110-2b-4,urn:nabu:derge-kangyur:toh110:2b.4,ae1a23cd3e9f8fc3352ffe37feed4a0501315ef95ffc316128f664651b576edb,I1KG9176,4,4,exact,
a-toh110-2b-5,urn:nabu:derge-kangyur:toh110:2b.5,dde4d77e00987ba4cabcc4de6eb94cee8f9a27114e8ee852bb1b5fe8ab9f1d1b,I1KG9176,4,5,exact,
a-toh110-2b-6,urn:nabu:derge-kangyur:toh110:2b.6,f65085080dc9d258617ba86270966863d845671f63bc9675991c27b00cae4443,I1KG9176,4,6,exact,
a-toh110-2b-7,urn:nabu:derge-kangyur:toh110:2b.7,13fd56995c3774f3514bae4647c3bc93b51e7b58912d709512a1f138ebfdfb70,I1KG9176,4,7,exact,
a-toh110-3a-1,urn:nabu:derge-kangyur:toh110:3a.1,d0bb81a70ea62ff742ab75b095124792656a46916f00476120f5eb375821fde2,I1KG9176,5,1,exact,
a-toh110-3a-2,urn:nabu:derge-kangyur:toh110:3a.2,c56e6d120e48282b1da294540eb0de8286cb3ed7dfdc29f78a4bd8796acb161a,I1KG9176,5,2,exact,
a-toh110-3a-3,urn:nabu:derge-kangyur:toh110:3a.3,873c22a486b41647d6830d636477b7db6f4840767e83bd16c050cdc1c375d8f8,I1KG9176,5,3,exact,
a-toh110-3a-4,urn:nabu:derge-kangyur:toh110:3a.4,7841362c0fe9119509ded0d681bd6718d9c0d7ec7ab7e5ab8c18526216390760,I1KG9176,5,4,exact,
a-toh110-3a-5,urn:nabu:derge-kangyur:toh110:3a.5,c5b180ca8c8f2551edf36a3738a1b4c1dc54b3c98d9b060a3ef150aa827771eb,I1KG9176,5,5,exact,
a-toh110-3a-6,urn:nabu:derge-kangyur:toh110:3a.6,d8c10599913a1caa420bb8ff648c3e6ba3fee5bfca14bc8db3d8730f2ab29c51,I1KG9176,5,6,exact,
a-toh110-3a-7,urn:nabu:derge-kangyur:toh110:3a.7,b3138bb14b6a9536b9975a870223bb6c8ba778fa06b04db4b553df2eb299529b,I1KG9176,5,7,exact,
a-toh110-3b-1,urn:nabu:derge-kangyur:toh110:3b.1,7cee90ec63a6c93fe22c43b9950f490a71d91f8effa4cbd825ba693f5f8bbb77,I1KG9176,6,1,exact,
a-toh110-3b-2,urn:nabu:derge-kangyur:toh110:3b.2,5c8e74bc60e46c302f9d4da8c42b9423453b4ccb0bf23791baa38b5f4cc2bd84,I1KG9176,6,2,exact,
a-toh110-3b-3,urn:nabu:derge-kangyur:toh110:3b.3,da2784bf27fec3ed30dbecffa9317c14ae7cc25cf215cee754f766d6d5966ada,I1KG9176,6,3,exact,
a-toh110-3b-4,urn:nabu:derge-kangyur:toh110:3b.4,90c2741415d23e4dec69537f91a9805a61e9299830e399e21365b33140a966a8,I1KG9176,6,4,exact,
a-toh110-3b-5,urn:nabu:derge-kangyur:toh110:3b.5,18611355a9d09350b42457a132586304fecac85be6c05a754c4e9a9c135de9ee,I1KG9176,6,5,exact,
a-toh110-3b-6,urn:nabu:derge-kangyur:toh110:3b.6,2a6272ed26be28c54db54e2c66ed407d00f32b8935652f4b28737e9f221e2e01,I1KG9176,6,6,exact,
a-toh110-3b-7,urn:nabu:derge-kangyur:toh110:3b.7,62bfd0aef97d8c7776d8a9a42a5811887360680e4420cbc463d39df14b442ddb,I1KG9176,6,7,exact,
a-toh110-4a-1,urn:nabu:derge-kangyur:toh110:4a.1,8b8589fed043d6ba54e1d2bd8a353477a41daa91d549764632e3236d0a2330bb,I1KG9176,7,1,exact,
a-toh110-4a-2,urn:nabu:derge-kangyur:toh110:4a.2,ab7545e32e59a1799f011ffda5a1ae6d514fb9e87ac30e0a0a2b73af94a02ff8,I1KG9176,7,2,exact,
a-toh110-4a-3,urn:nabu:derge-kangyur:toh110:4a.3,a630cc356f988f58fa94f6d151705c806f0496ce6ef2e22a17ec4e0921452ccd,I1KG9176,7,3,exact,
a-toh110-4a-4,urn:nabu:derge-kangyur:toh110:4a.4,a391f4e2e3fc4797b2128aa35b80afbcf4e1f6638e87abca41d994b39408aa93,I1KG9176,7,4,exact,
a-toh110-4a-5,urn:nabu:derge-kangyur:toh110:4a.5,aa42cf433bc2423c41162cd7992422d64d036027079bc13a65080c0137e74ad6,I1KG9176,7,5,exact,
a-toh110-4a-6,urn:nabu:derge-kangyur:toh110:4a.6,c14e6d32c4bf2e413eb75fcb8138c1c20988dfd098d8877d7b9595fd1775b099,I1KG9176,7,6,exact,
a-toh110-4a-7,urn:nabu:derge-kangyur:toh110:4a.7,507d50d18bf1bab44640f1f18a1fdf5d90c1f06823536312c546a582c437a169,I1KG9176,7,7,exact,
a-toh110-4b-1,urn:nabu:derge-kangyur:toh110:4b.1,0ed9979343839fb8d2b87b40d25e1c9ac5087e21f6c1d280c18f293d2d88ad3d,I1KG9176,8,1,exact,
a-toh110-4b-2,urn:nabu:derge-kangyur:toh110:4b.2,4c8b264c789e4463fcbf45d234ec910f9116b63d6828fdea95d3e94be163dc4d,I1KG9176,8,2,exact,
a-toh110-4b-3,urn:nabu:derge-kangyur:toh110:4b.3,0305d93bd47a0b5515d43e133a84214cd12a401c8fce6b5a40384024d8ff4bc5,I1KG9176,8,3,exact,
a-toh110-4b-4,urn:nabu:derge-kangyur:toh110:4b.4,fa5e5d57828f652aa8d72eb26a7ab5ad45b02ecd68e1687c898a0bee3c0895c4,I1KG9176,8,4,exact,
a-toh110-4b-5,urn:nabu:derge-kangyur:toh110:4b.5,01050ff6f20ce1d4fa639fd6347a9f7a2c96b93cf038c53da1e3c383b569d137,I1KG9176,8,5,exact,
a-toh110-4b-6,urn:nabu:derge-kangyur:toh110:4b.6,e32605e494776c8d0f45655dc2060492f8e31b37dfb119b9e8faba290fe1edff,I1KG9176,8,6,exact,
a-toh110-4b-7,urn:nabu:derge-kangyur:toh110:4b.7,4a46d10efbe8255a1916061ff59ee897fb37a4d1275ad9508deb2029e96f7a03,I1KG9176,8,7,exact,
a-toh110-5a-1,urn:nabu:derge-kangyur:toh110:5a.1,fb8167ca1f3777cea84fcf8a4993ffd740767bbde53aa5c7bb9342911359abbe,I1KG9176,9,1,exact,
a-toh110-5a-2,urn:nabu:derge-kangyur:toh110:5a.2,856750cc7dfc4eb0f13dc6c25a02591c9408bdf7c2c7f9aa968bee907338483e,I1KG9176,9,2,exact,
a-toh110-5a-3,urn:nabu:derge-kangyur:toh110:5a.3,23532952aae5c4dbbda9acf0dc7c3bbd519d9f94e588b68f60512c979fea7635,I1KG9176,9,3,exact,
a-toh110-5a-4,urn:nabu:derge-kangyur:toh110:5a.4,5399af39f351cfdc72bfba500f6aa318b80cc5854f9389ec18e8e79ac798e586,I1KG9176,9,4,exact,
a-toh110-5a-5,urn:nabu:derge-kangyur:toh110:5a.5,9404807c99e2f7bc036004edcd64f2e92a3e3a432a830ff15eab9a12a3275fd9,I1KG9176,9,5,exact,
a-toh110-5a-6,urn:nabu:derge-kangyur:toh110:5a.6,83af7cfdefdb7fc10642789881d2ed7635e2bd7c184581a59796066151bd6710,I1KG9176,9,6,exact,
a-toh110-5a-7,urn:nabu:derge-kangyur:toh110:5a.7,016e1751689cf57662d88c5107ae7c83d600a5e0119f8b93d881291aa51fae2e,I1KG9176,9,7,exact,
a-toh110-5b-1,urn:nabu:derge-kangyur:toh110:5b.1,941c566d351dfc8489ba5071a93537200dd871258a69716a4d53694d832dca51,I1KG9176,10,1,exact,
a-toh110-5b-2,urn:nabu:derge-kangyur:toh110:5b.2,ff60ae7178b13f758905bd36c5bfaa5be6553f6faa0f3f01e3573844c30173c6,I1KG9176,10,2,exact,
a-toh110-5b-3,urn:nabu:derge-kangyur:toh110:5b.3,649cfe481052456f9a07649b873e847377ec831216d19c3393a0311eb7d98d14,I1KG9176,10,3,exact,
a-toh110-5b-4,urn:nabu:derge-kangyur:toh110:5b.4,4ace9f08dc0201d09b8ea639b4763d4bad721ee86aff13237e6f07cb27b9a64d,I1KG9176,10,4,exact,
a-toh110-5b-5,urn:nabu:derge-kangyur:toh110:5b.5,f6cb18056a89814c0a89e6926698212662d9b29d3c7c5792abf7e224547a2248,I1KG9176,10,5,exact,
a-toh110-5b-6,urn:nabu:derge-kangyur:toh110:5b.6,cee48fcf645366a2f4b5608cfbe31095649317580f6af22295552fd5d4819009,I1KG9176,10,6,exact,
a-toh110-5b-7,urn:nabu:derge-kangyur:toh110:5b.7,b09c6879d63243b2bc44950c4b800832341709e91e5b005e2e68455b48190aa9,I1KG9176,10,7,exact,
a-toh110-6a-1,urn:nabu:derge-kangyur:toh110:6a.1,da6cc258b5afac1d43fee6161ea7c5027be151325b7d2ac93a5a8d2e47dfebb4,I1KG9176,11,1,exact,
a-toh110-6a-2,urn:nabu:derge-kangyur:toh110:6a.2,4979d67e23c7d67fdaab88fc83f29c410e4fc965e5830f46b6f656e4411fb955,I1KG9176,11,2,exact,
a-toh110-6a-3,urn:nabu:derge-kangyur:toh110:6a.3,38642e4d89eb5ae9b72550298854751f2de8201e8d2037b6bc5ac6823a95ded4,I1KG9176,11,3,exact,
a-toh110-6a-4,urn:nabu:derge-kangyur:toh110:6a.4,7e0c4b87e16305bc56ae5552b8bc2232299ba1822aef54c7dd8286bddffcb024,I1KG9176,11,4,exact,
a-toh110-6a-5,urn:nabu:derge-kangyur:toh110:6a.5,2fc65660ffc6c763ac1403376206c27d69b884fb4ec6fe26ee1dd558788d7bcc,I1KG9176,11,5,exact,
a-toh110-6a-6,urn:nabu:derge-kangyur:toh110:6a.6,0da7f6fbc1dda17e95e44e2c2986503774f1957425e24830119f8031dab5c76b,I1KG9176,11,6,exact,
a-toh110-6a-7,urn:nabu:derge-kangyur:toh110:6a.7,ca8d88ee3d5c0553223f192c0f32ba4931feb4625c1d848ef8476d45647edcfb,I1KG9176,11,7,exact,
a-toh110-6b-1,urn:nabu:derge-kangyur:toh110:6b.1,cc1e3bc43aa44fe01de870b3d097f571d7f62dc59195b924c2d70ac297d299b7,I1KG9176,12,1,exact,
a-toh110-6b-2,urn:nabu:derge-kangyur:toh110:6b.2,98589a5480e4605138944b5dbb191e7870d3c0fe2e9b48707bcee9490c1ed9d3,I1KG9176,12,2,exact,
a-toh110-6b-3,urn:nabu:derge-kangyur:toh110:6b.3,06fca8bfb7d34aee457aa90434c917b97a37ee394f3894b1c60541bc22e2547f,I1KG9176,12,3,exact,
a-toh110-6b-4,urn:nabu:derge-kangyur:toh110:6b.4,c017a55d0b85a2a0ea232623810ab2714f196d7b7b96676fb6351e223717dc92,I1KG9176,12,4,exact,
a-toh110-6b-5,urn:nabu:derge-kangyur:toh110:6b.5,75e8e9c87d406fe5f169465d18031db51a0e92fd272171881c004a5d731524c3,I1KG9176,12,5,exact,
a-toh110-6b-6,urn:nabu:derge-kangyur:toh110:6b.6,07b4565a194ff757804c34c1e55b08e0790c8b4b54ac2187ab4da072dc481d68,I1KG9176,12,6,exact,
a-toh110-6b-7,urn:nabu:derge-kangyur:toh110:6b.7,b52354650f6eca6aee153ff2540f05eef2e2ea3c80c439d5003eb38c27460aef,I1KG9176,12,7,exact,
a-toh110-7a-1,urn:nabu:derge-kangyur:toh110:7a.1,f4023899dbfe8f4c7c6e6e14fa2163b7e488803b2f2c437033585ee2da224d50,I1KG9176,13,1,exact,
a-toh110-7a-2,urn:nabu:derge-kangyur:toh110:7a.2,8fb577f0e83dd6aea32c8b0cefbf0d92646b06153c6881efe56d10178aa1e386,I1KG9176,13,2,exact,
a-toh110-7a-3,urn:nabu:derge-kangyur:toh110:7a.3,b6289add7612c17060ddd7ff487ab9eadb0ef58cd1d697722669a49640e5faba,I1KG9176,13,3,exact,
a-toh110-7a-4,urn:nabu:derge-kangyur:toh110:7a.4,ad82104912e08f6399d454af4a4a7c5051daed5fe8988545a64a00b4b1d1949f,I1KG9176,13,4,exact,
a-toh110-7a-5,urn:nabu:derge-kangyur:toh110:7a.5,8cdc6e92e25b9bae35d3aecc8c7770f3fe1c56d5148200a46d4fb972ecdbdbd8,I1KG9176,13,5,exact,
a-toh110-7a-6,urn:nabu:derge-kangyur:toh110:7a.6,8856665f92127f856500cb82d57fef1628cdf1f7466828f5fcd76ce88d802615,I1KG9176,13,6,exact,
a-toh110-7a-7,urn:nabu:derge-kangyur:toh110:7a.7,5dcd130b9afec2f3e99a036005df52b44f2d8a15fff962ead8187540347b0d2d,I1KG9176,13,7,exact,
a-toh110-7b-1,urn:nabu:derge-kangyur:toh110:7b.1,4df66e232ad7590b597fbbc4f801d385931e24906f55ed0e5a6a85a27f2b51e8,I1KG9176,14,1,exact,
a-toh110-7b-2,urn:nabu:derge-kangyur:toh110:7b.2,efc7f7e1c863ce74e607a3555f86f2fb17ed09cb80654074a45ad74a4dbb962d,I1KG9176,14,2,exact,
a-toh110-7b-3,urn:nabu:derge-kangyur:toh110:7b.3,817ca086576d5f35dd3a8cdc08d8f1f68e2f9f664dbcce97d1fc1d7cad1b4d9a,I1KG9176,14,3,exact,
a-toh110-7b-4,urn:nabu:derge-kangyur:toh110:7b.4,0e4420299e387929608b9199ba42fe82cd024fd8bea9cd615e68ded2c05f8df3,I1KG9176,14,4,exact,
a-toh110-7b-5,urn:nabu:derge-kangyur:toh110:7b.5,fc79408fa1a4cb9d65e7efc56e5a42958040c5bc9499ce2baff21b5443c86a2b,I1KG9176,14,5,exact,
a-toh110-7b-6,urn:nabu:derge-kangyur:toh110:7b.6,1551aa09325e4f8997cfd83311f2599845171a0cdc370e3be9618947575aaaa9,I1KG9176,14,6,exact,
a-toh110-7b-7,urn:nabu:derge-kangyur:toh110:7b.7,1debc05b4dbfbd94d4bffc2ca0adbb89c7100e3001811292b95bf787f08ff451,I1KG9176,14,7,exact,
