ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh242-66-1a-1,urn:nabu:derge-kangyur:toh242:66.1a.1,569454ccfe6951701f644bd2dc8048a09026f26b7795afc393641339770acd84,I1KG9192,1,1,missing,
a-toh243-1b-1,urn:nabu:derge-kangyur:toh243:1b.1,95d537e5cba269a83fc41327c0338ed726a7ab1c6c2f90aea3f6ed2ebf8fe2c2,I1KG9192,2,1,exact,
a-toh243-1b-2,urn:nabu:derge-kangyur:toh243:1b.2,47760234efd81e7abf8257f53d2fe7d402ae65c879cfc6d990aa8ed3f26bc959,I1KG9192,2,2,exact,
a-toh243-1b-3,urn:nabu:derge-kangyur:toh243:1b.3,e2220eeaa1d79c129253d572a6eca402e6c2bbb3d0156407c91fed0df74495bf,I1KG9192,2,3,exact,
a-toh243-1b-4,urn:nabu:derge-kangyur:toh243:1b.4,8abbd09b7623114f8b548daee7f1a6171f35681dad0605db8cbdc2be72076e8f,I1KG9192,2,4,exact,
a-toh243-1b-5,urn:nabu:derge-kangyur:toh243:1b.5,10d8dfbcbf1e184b30c1b5dba0fbdada4ae144942e7cf6e00510dd44f4e1105f,I1KG9192,2,5,exact,
a-toh243-2a-1,urn:nabu:derge-kangyur:toh243:2a.1,1ec0c31daf7f340938e092d01e52ad4c0c83ce1c14f22cf0196755eb586385b4,I1KG9192,3,1,exact,
a-toh243-2a-2,urn:nabu:derge-kangyur:toh243:2a.2,d4ac0801aeaea88e67809f824f6f44ce78298f09c9f9c4de973b4f6f7e9b7b51,I1KG9192,3,2,exact,
a-toh243-2a-3,urn:nabu:derge-kangyur:toh243:2a.3,577dfd0e9887847579beb09dc2542c9b4fb62cfd6d4c9f7736963368c77ce74b,I1KG9192,3,3,exact,
a-toh243-2a-4,urn:nabu:derge-kangyur:toh243:2a.4,8412400c5f6ce0df2fad344d57e93dd220825fab993afc4d56fa75d2a5749012,I1KG9192,3,4,exact,
a-toh243-2a-5,urn:nabu:derge-kangyur:toh243:2a.5,46a6e14a5066b97f56246de64e85dcb54e2e87107b136e0cc8c36b58fc59c4c8,I1KG9192,3,5,exact,
a-toh243-2a-6,urn:nabu:derge-kangyur:toh243:2a.6,9f5cfcfb0649c127f31d1978a325202acaa3cd0f94fb96e84250cf56a616b045,I1KG9192,3,6,exact,
