ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh480-85-1a-1,urn:nabu:derge-kangyur:toh480:85.1a.1,4e65555ccf1d9e1b3e9e053cda3f7062182a5a19b8da5e4e65ab165a159884bd,I1KG9211,1,1,missing,
a-toh481-1b-1,urn:nabu:derge-kangyur:toh481:1b.1,559e73aed4876b1c522de542ae2305bb1ec04a9fcc7bdd35f7b5dda7a2703ba2,I1KG9211,2,1,exact,
a-toh481-1b-2,urn:nabu:derge-kangyur:toh481:1b.2,1acb7841fd5e7c2d3cda1d3ae888932def33aeb06ad239630bcadfb28ce1bce5,I1KG9211,2,2,exact,
a-toh481-1b-3,urn:nabu:derge-kangyur:toh481:1b.3,aa3fb0353c959e5b3d53a7ca7078370a68d13f2037a65a94f0c61dd90be97e8e,I1KG9211,2,3,exact,
a-toh481-1b-4,urn:nabu:derge-kangyur:toh481:1b.4,8eef79d98e43e99560fe23d1b0bbd3a44750e7a8d16f9581ad085a753a0259b0,I1KG9211,2,4,exact,
a-toh481-1b-5,urn:nabu:derge-kangyur:toh481:1b.5,7b3215691e587462d51a00fcb5ca78c8138d0aa9478536269c7c993ebd9f414b,I1KG9211,2,5,exact,
a-toh481-2a-1,urn:nabu:derge-kangyur:toh481:2a.1,9eab37dba19b1250284847f2e490ef9ca8a4824ff88b4e718c6d8ee5f76713a0,I1KG9211,3,1,exact,
a-toh481-2a-2,urn:nabu:derge-kangyur:toh481:2a.2,a08a19f34f4918509a0b2cd1f44b06dc174665630f5beb1de8c1e8e32ce6a647,I1KG9211,3,2,exact,
a-toh481-2a-3,urn:nabu:derge-kangyur:toh481:2a.3,618695be7fca0327e5a6c12cc19cd4016b98785221bb1f0ad3c1fff707aa60a5,I1KG9211,3,3,exact,
a-toh481-2a-4,urn:nabu:derge-kangyur:toh481:2a.4,29e6b9520d698962554ef7372b0e8f43ed43f9d24dbb628fa4cab6d5619060d3,I1KG9211,3,4,exact,
a-toh481-2a-5,urn:nabu:derge-kangyur:toh481:2a.5,7648e2a08a5c8c9bd845a9492e4209c6c823cfe168b2249d748a9ea3e1939c2c,I1KG9211,3,5,exact,
a-toh481-2a-6,urn:nabu:derge-kangyur:toh481:2a.6,498bd97157f644b0b85fcf517fa9f4b8406524bf974f8c44f666b1a7393dc10c,I1KG9211,3,6,exact,
a-toh481-2b-1,urn:nabu:derge-kangyur:toh481:2b.1,d151915fcadbb8c931e69067f5923b2568c8d87bb4f14f71a6cdf0cb1440e233,I1KG9211,4,1,exact,
a-toh481-2b-2,urn:nabu:derge-kangyur:toh481:2b.2,7dad8ae28471bd5d3b77ff3deda9f041279e7f54afccd895dca0040464c4a913,I1KG9211,4,2,exact,
a-toh481-2b-3,urn:nabu:derge-kangyur:toh481:2b.3,c25e43c871e38beab4169f3f2f3602cf0797078d743a0680b4af985db8470506,I1KG9211,4,3,exact,
a-toh481-2b-4,urn:nabu:derge-kangyur:toh481:2b.4,819b1043f96d57ae75eee5ab17610acca7737e6816904abd77cb2489c12def83,I1KG9211,4,4,exact,
a-toh481-2b-5,urn:nabu:derge-kangyur:toh481:2b.5,0868ddd8c7b80785bd02dee30aee1b916a98cfb9b9056f6d7acc0671771a3f8b,I1KG9211,4,5,exact,
a-toh481-2b-6,urn:nabu:derge-kangyur:toh481:2b.6,3427133ff80145c4b7b2aed5c5ddb52c5b68735841bae7784d4c22413cd32eb1,I1KG9211,4,6,exact,
a-toh481-2b-7,urn:nabu:derge-kangyur:toh481:2b.7,0c3fe6fb93b1dc09f63cd9afe91af1fee7078caa738035bf26c9ae0fde864658,I1KG9211,4,7,exact,
a-toh481-3a-1,urn:nabu:derge-kangyur:toh481:3a.1,ead7af32421f24af40f7c8066fe5eefb95879b10c801547b0ec168073a888264,I1KG9211,5,1,exact,
a-toh481-3a-2,urn:nabu:derge-kangyur:toh481:3a.2,494c548e607365f8b5e8ebbbb4a7f34fafcf312b71fbc822efcf705a182ba7d7,I1KG9211,5,2,exact,
a-toh481-3a-3,urn:nabu:derge-kangyur:toh481:3a.3,f6b06564fad613e6ff2be7da1587b1a8b2b89ee81c05a98eba097df50b2c7540,I1KG9211,5,3,exact,
a-toh481-3a-4,urn:nabu:derge-kangyur:toh481:3a.4,ef5f70dfbb2c02b391d90ec04e3b2cc751e9b94404a440fb4d20939fe5380fe1,I1KG9211,5,4,exact,
a-toh481-3a-5,urn:nabu:derge-kangyur:toh481:3a.5,46215f41cbd54ca7f9d64450fe089b837ae0db11199df6c484b3e7a366e52182,I1KG9211,5,5,exact,
a-toh481-3a-6,urn:nabu:derge-kangyur:toh481:3a.6,c518741c5b7f71e3db443c167746a23804c56bd5417b6a809bc82a60fb958bd9,I1KG9211,5,6,exact,
a-toh481-3a-7,urn:nabu:derge-kangyur:toh481:3a.7,d1f3d5074fbf987624f923577b514b179bc49633b2cab7231532d953e84e1253,I1KG9211,5,7,exact,
a-toh481-3b-1,urn:nabu:derge-kangyur:toh481:3b.1,65f00a9572695d67bc81e1eeac45fdfc77198c91002eca0c2bdbb83701d119ac,I1KG9211,6,1,exact,
a-toh481-3b-2,urn:nabu:derge-kangyur:toh481:3b.2,c92849665e44fe2827b54a9622d21cfe0aa8b7bf4fc009b895b09173f7daf09f,I1KG9211,6,2,exact,
a-toh481-3b-3,urn:nabu:derge-kangyur:toh481:3b.3,b9678d7ee6845cbcea49fd8c5a69fb401a72e1b6a0816b3aee3aac2a844b3432,I1KG9211,6,3,exact,
a-toh481-3b-4,urn:nabu:derge-kangyur:toh481:3b.4,ee2020bae30951a59de79b46035bce471c98c4dac58dce5f8a2e3ea6410c1778,I1KG9211,6,4,exact,
a-toh481-3b-5,urn:nabu:derge-kangyur:toh481:3b.5,462d6317d341c944a17126ff8513c68b9d5d0afb80995899a4b7db2c82fbda23,I1KG9211,6,5,exact,
a-toh481-3b-6,urn:nabu:derge-kangyur:toh481:3b.6,245331a47b4e124fc9ce6e5605cccc379309a9fa99848c96cab0dbf738c390bc,I1KG9211,6,6,exact,
