ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance
a-toh8-16-1a-1,urn:nabu:derge-kangyur:toh8:16.1a.1,189b98bec018748c97c87f0d6d50221129954bc807cb1913edd8b3316588ed11,I1KG9142,1,1,missing,
a-toh8-16-1b-1,urn:nabu:derge-kangyur:toh8:16.1b.1,28532c07744198e6b2137a6d5340b5367ce34104409bae0db067fc8e7f559d94,I1KG9142,2,1,exact,
a-toh8-16-1b-2,urn:nabu:derge-kangyur:toh8:16.1b.2,bd144146e84fb5533e5c5190d99a996a19702a91663ea2d06a28f03f5e5cb7fc,I1KG9142,2,2,exact,
a-toh8-16-1b-3,urn:nabu:derge-kangyur:toh8:16.1b.3,cf67fd4806372202fd4470dee8e5f24f66a068dae9d47afa0a60a9a342888677,I1KG9142,2,3,exact,
a-toh8-16-1b-4,urn:nabu:derge-kangyur:toh8:16.1b.4,cf3551bc2a7819a9c52081635d2671783dea8b32261a44f4291d9126b4abab58,I1KG9142,2,4,exact,
a-toh8-16-1b-5,urn:nabu:derge-kangyur:toh8:16.1b.5,8360a3b9eea1c8691a7db0e5c85281a0530f46023b0e04ab92b9a0f374a9b7c3,I1KG9142,2,5,exact,
a-toh8-16-2a-1,urn:nabu:derge-kangyur:toh8:16.2a.1,afad4f7dfec7e26ed42800334e02f2535a60fabe7beebeba21e16f9663fa2ad0,I1KG9142,3,1,exact,
a-toh8-16-2a-2,urn:nabu:derge-kangyur:toh8:16.2a.2,deb0dd1af49dfb5592ebd553e225dda2137b3d5fb1156314a83667d03bef9a2f,I1KG9142,3,2,exact,
a-toh8-16-2a-3,urn:nabu:derge-kangyur:toh8:16.2a.3,2449f07a4388b777ce21dd97e4931ab0f878eb678a21faa353c90a5bcb3e0042,I1KG9142,3,3,exact,
a-toh8-16-2a-4,urn:nabu:derge-kangyur:toh8:16.2a.4,1c112ac8f1ce0bb70bf5a3b70fd3c9cc980aa9e856e70bc0f3f5c905422349e6,I1KG9142,3,4,exact,
a-toh8-16-2a-5,urn:nabu:derge-kangyur:toh8:16.2a.5,0bb6a64fb1b10727b1842389109ef0c00f15b6c0c95a484b1455205ad002e239,I1KG9142,3,5,exact,
a-toh8-16-2a-6,urn:nabu:derge-kangyur:toh8:16.2a.6,2316fc6efd6607a29c20fa71af00d08648ea64e9f2e2aa047d7d427ef84acbe5,I1KG9142,3,6,exact,
a-toh8-16-2b-1,urn:nabu:derge-kangyur:toh8:16.2b.1,09775a5013f34d061c3cf09c490f1b938a8c80b87d12b34e6c05bc85ebe4196a,I1KG9142,4,1,exact,
a-toh8-16-2b-2,urn:nabu:derge-kangyur:toh8:16.2b.2,9e6cfcf5034c0d3e72d02bc5f93a687a48e1b96805df487a4c2390a00ca1640a,I1KG9142,4,2,exact,
a-toh8-16-2b-3,urn:nabu:derge-kangyur:toh8:16.2b.3,b740fa1e0ccccdabfe8241a7c42f7a19e7e19c318cb78fe472f158bbfc21b9cb,I1KG9142,4,3,exact,
a-toh8-16-2b-4,urn:nabu:derge-kangyur:toh8:16.2b.4,c9446175212746c624027e721fe5a9c04ccd89037cb01383c7bfd2e3ad056826,I1KG9142,4,4,exact,
a-toh8-16-2b-5,urn:nabu:derge-kangyur:toh8:16.2b.5,272615a920e214967f6179fc2b7145b2f7efb005464d67370d39b1852b5b310e,I1KG9142,4,5,exact,
a-toh8-16-2b-6,urn:nabu:derge-kangyur:toh8:16.2b.6,97826a47051d00d9d1bf12becad9c9f872cc93d88bf09ee9ed2b331198d974fc,I1KG9142,4,6,exact,
